temp,weather,windspeed,humidity,atemp,season,holiday,workingday,year,month,day,hour,min,sec,log_count
13.94,1,7.0015,53,17.425,1,0,1,2012,1,10,20,0,0,5.298317366548036
13.12,1,6.0032,66,16.665,1,0,1,2012,1,10,21,0,0,4.7535901911063645
12.3,1,6.0032,70,15.15,1,0,1,2012,1,10,22,0,0,4.736198448394496
10.66,1,7.0015,81,13.635,1,0,1,2012,1,10,23,0,0,3.713572066704308
10.66,1,0.0,81,15.15,1,0,1,2012,1,11,0,0,0,3.332204510175204
9.84,1,6.0032,87,12.88,1,0,1,2012,1,11,1,0,0,1.9459101490553132
8.2,1,11.0014,85,10.605,1,0,1,2012,1,11,2,0,0,1.6094379124341003
9.02,1,0.0,80,13.635,1,0,1,2012,1,11,3,0,0,1.3862943611198906
8.2,1,8.9981,80,10.605,1,0,1,2012,1,11,4,0,0,0.6931471805599453
8.2,1,8.9981,80,10.605,1,0,1,2012,1,11,5,0,0,3.091042453358316
8.2,1,8.9981,86,10.605,1,0,1,2012,1,11,6,0,0,4.30406509320417
8.2,1,8.9981,80,10.605,1,0,1,2012,1,11,7,0,0,5.545177444479562
8.2,1,7.0015,82,11.365,1,0,1,2012,1,11,8,0,0,6.212606095751519
8.2,2,8.9981,86,10.605,1,0,1,2012,1,11,9,0,0,5.41610040220442
9.84,2,8.9981,87,12.12,1,0,1,2012,1,11,10,0,0,4.574710978503383
10.66,2,6.0032,87,14.395,1,0,1,2012,1,11,11,0,0,4.59511985013459
12.3,3,0.0,81,16.665,1,0,1,2012,1,11,12,0,0,4.007333185232471
13.12,3,0.0,76,17.425,1,0,1,2012,1,11,13,0,0,4.174387269895637
13.12,3,7.0015,81,16.665,1,0,1,2012,1,11,14,0,0,4.290459441148391
13.94,2,6.0032,87,17.425,1,0,1,2012,1,11,15,0,0,4.3694478524670215
13.94,2,16.9979,87,15.91,1,0,1,2012,1,11,16,0,0,4.770684624465665
13.94,3,15.0013,87,15.91,1,0,1,2012,1,11,17,0,0,4.897839799950911
13.94,3,12.998,87,16.665,1,0,1,2012,1,11,18,0,0,4.584967478670572
13.12,3,15.0013,93,15.15,1,0,1,2012,1,11,19,0,0,4.532599493153256
13.12,3,11.0014,93,15.91,1,0,1,2012,1,11,20,0,0,4.04305126783455
13.94,3,15.0013,87,15.91,1,0,1,2012,1,11,21,0,0,3.367295829986474
13.94,3,12.998,87,16.665,1,0,1,2012,1,11,22,0,0,3.8918202981106265
13.94,3,15.0013,87,15.91,1,0,1,2012,1,11,23,0,0,2.1972245773362196
13.94,3,12.998,93,16.665,1,0,1,2012,1,12,0,0,0,1.0986122886681098
14.76,3,12.998,93,17.425,1,0,1,2012,1,12,1,0,0,1.0986122886681098
14.76,3,16.9979,93,17.425,1,0,1,2012,1,12,2,0,0,0.6931471805599453
14.76,3,16.9979,93,17.425,1,0,1,2012,1,12,3,0,0,1.0986122886681098
14.76,3,12.998,93,17.425,1,0,1,2012,1,12,4,0,0,0.6931471805599453
13.94,3,6.0032,93,17.425,1,0,1,2012,1,12,5,0,0,2.772588722239781
14.76,3,8.9981,93,17.425,1,0,1,2012,1,12,6,0,0,4.48863636973214
13.94,2,19.0012,87,15.91,1,0,1,2012,1,12,7,0,0,5.393627546352362
13.12,1,12.998,81,15.91,1,0,1,2012,1,12,8,0,0,6.230481447578482
13.12,1,7.0015,81,16.665,1,0,1,2012,1,12,9,0,0,5.438079308923196
13.94,1,7.0015,81,17.425,1,0,1,2012,1,12,10,0,0,4.499809670330265
13.94,2,7.0015,81,17.425,1,0,1,2012,1,12,11,0,0,4.77912349311153
13.94,2,7.0015,81,17.425,1,0,1,2012,1,12,12,0,0,4.969813299576001
17.22,1,11.0014,77,21.21,1,0,1,2012,1,12,13,0,0,5.209486152841421
17.22,1,11.0014,77,21.21,1,0,1,2012,1,12,14,0,0,5.049856007249537
18.04,1,8.9981,72,21.97,1,0,1,2012,1,12,15,0,0,5.236441962829949
18.86,1,12.998,67,22.725,1,0,1,2012,1,12,16,0,0,5.638354669333745
18.86,1,11.0014,63,22.725,1,0,1,2012,1,12,17,0,0,6.20455776256869
18.04,1,12.998,67,21.97,1,0,1,2012,1,12,18,0,0,6.042632833682381
17.22,2,11.0014,71,21.21,1,0,1,2012,1,12,19,0,0,5.799092654460526
17.22,2,12.998,71,21.21,1,0,1,2012,1,12,20,0,0,5.480638923341991
18.04,1,8.9981,67,21.97,1,0,1,2012,1,12,21,0,0,5.159055299214529
15.58,1,19.9995,76,19.695,1,0,1,2012,1,12,22,0,0,4.890349128221754
16.4,1,22.0028,76,20.455,1,0,1,2012,1,12,23,0,0,4.204692619390966
16.4,2,19.0012,71,20.455,1,0,1,2012,1,13,0,0,0,3.7376696182833684
15.58,2,19.9995,76,19.695,1,0,1,2012,1,13,1,0,0,2.4849066497880004
16.4,1,23.9994,76,20.455,1,0,1,2012,1,13,2,0,0,2.6390573296152584
14.76,1,16.9979,87,16.665,1,0,1,2012,1,13,3,0,0,1.9459101490553132
13.12,3,32.9975,70,14.395,1,0,1,2012,1,13,4,0,0,1.0986122886681098
12.3,2,36.9974,70,12.12,1,0,1,2012,1,13,5,0,0,3.044522437723423
10.66,2,15.0013,75,12.88,1,0,1,2012,1,13,6,0,0,4.290459441148391
10.66,1,15.0013,60,12.88,1,0,1,2012,1,13,7,0,0,5.176149732573829
9.84,1,23.9994,52,10.605,1,0,1,2012,1,13,8,0,0,6.037870919922137
9.02,1,26.0027,47,9.85,1,0,1,2012,1,13,9,0,0,5.365976015021851
9.84,1,30.0026,44,9.85,1,0,1,2012,1,13,10,0,0,4.634728988229636
9.84,1,40.9973,38,9.09,1,0,1,2012,1,13,11,0,0,4.736198448394496
9.84,1,32.9975,38,9.85,1,0,1,2012,1,13,12,0,0,5.0369526024136295
10.66,1,35.0008,33,10.605,1,0,1,2012,1,13,13,0,0,5.0369526024136295
10.66,1,36.9974,33,10.605,1,0,1,2012,1,13,14,0,0,4.859812404361672
10.66,1,39.0007,33,10.605,1,0,1,2012,1,13,15,0,0,4.927253685157205
11.48,1,31.0009,30,12.12,1,0,1,2012,1,13,16,0,0,5.4510384535657
11.48,1,27.9993,33,12.12,1,0,1,2012,1,13,17,0,0,5.805134968916488
10.66,1,19.9995,38,11.365,1,0,1,2012,1,13,18,0,0,5.707110264748875
10.66,1,19.0012,38,12.12,1,0,1,2012,1,13,19,0,0,5.327876168789581
9.84,1,11.0014,41,12.12,1,0,1,2012,1,13,20,0,0,4.912654885736052
9.84,1,19.0012,41,10.605,1,0,1,2012,1,13,21,0,0,4.624972813284271
8.2,1,22.0028,47,9.09,1,0,1,2012,1,13,22,0,0,4.174387269895637
7.38,1,12.998,47,9.09,1,0,1,2012,1,13,23,0,0,4.174387269895637
6.56,1,7.0015,47,9.09,1,0,0,2012,1,14,0,0,0,3.784189633918261
6.56,1,12.998,47,7.575,1,0,0,2012,1,14,1,0,0,3.912023005428146
6.56,1,11.0014,47,8.335,1,0,0,2012,1,14,2,0,0,3.6375861597263857
5.74,1,7.0015,54,8.335,1,0,0,2012,1,14,3,0,0,2.995732273553991
5.74,1,8.9981,50,7.575,1,0,0,2012,1,14,4,0,0,1.0986122886681098
5.74,1,8.9981,50,7.575,1,0,0,2012,1,14,5,0,0,1.3862943611198906
5.74,1,0.0,50,7.575,1,0,0,2012,1,14,6,0,0,1.6094379124341003
5.74,1,8.9981,50,7.575,1,0,0,2012,1,14,7,0,0,3.1780538303479458
4.92,1,7.0015,54,7.575,1,0,0,2012,1,14,8,0,0,4.5217885770490405
5.74,1,7.0015,50,8.335,1,0,0,2012,1,14,9,0,0,4.394449154672439
6.56,1,0.0,47,11.365,1,0,0,2012,1,14,10,0,0,5.003946305945459
8.2,1,12.998,40,9.85,1,0,0,2012,1,14,11,0,0,5.181783550292085
9.02,1,16.9979,41,10.605,1,0,0,2012,1,14,12,0,0,5.389071729816501
9.02,1,19.0012,44,10.605,1,0,0,2012,1,14,13,0,0,5.393627546352362
9.84,1,19.9995,41,10.605,1,0,0,2012,1,14,14,0,0,5.442417710521793
9.84,1,19.9995,38,10.605,1,0,0,2012,1,14,15,0,0,5.420534999272286
9.84,1,15.0013,38,11.365,1,0,0,2012,1,14,16,0,0,5.327876168789581
9.84,1,16.9979,41,11.365,1,0,0,2012,1,14,17,0,0,4.969813299576001
9.02,1,12.998,41,11.365,1,0,0,2012,1,14,18,0,0,4.962844630259907
8.2,1,15.0013,47,9.85,1,0,0,2012,1,14,19,0,0,4.624972813284271
8.2,1,16.9979,44,9.85,1,0,0,2012,1,14,20,0,0,4.634728988229636
7.38,1,16.9979,43,8.335,1,0,0,2012,1,14,21,0,0,4.23410650459726
6.56,1,23.9994,47,6.82,1,0,0,2012,1,14,22,0,0,4.189654742026425
6.56,1,15.0013,47,7.575,1,0,0,2012,1,14,23,0,0,4.330733340286331
6.56,1,22.0028,47,6.82,1,0,0,2012,1,15,0,0,0,4.07753744390572
6.56,2,19.9995,47,6.82,1,0,0,2012,1,15,1,0,0,3.7376696182833684
6.56,2,19.0012,47,6.82,1,0,0,2012,1,15,2,0,0,3.7612001156935624
6.56,2,26.0027,48,6.82,1,0,0,2012,1,15,3,0,0,3.2188758248682006
6.56,2,26.0027,47,6.82,1,0,0,2012,1,15,4,0,0,1.791759469228055
6.56,2,22.0028,47,6.82,1,0,0,2012,1,15,5,0,0,1.6094379124341003
5.74,2,19.0012,50,6.06,1,0,0,2012,1,15,6,0,0,2.0794415416798357
4.92,1,19.0012,54,6.06,1,0,0,2012,1,15,7,0,0,2.833213344056216
4.92,1,15.0013,54,6.06,1,0,0,2012,1,15,8,0,0,3.58351893845611
4.92,1,12.998,54,6.82,1,0,0,2012,1,15,9,0,0,4.499809670330265
5.74,1,19.0012,54,6.06,1,0,0,2012,1,15,10,0,0,4.836281906951478
6.56,1,15.0013,47,7.575,1,0,0,2012,1,15,11,0,0,5.10594547390058
7.38,1,19.9995,40,8.335,1,0,0,2012,1,15,12,0,0,5.455321115357702
8.2,1,19.0012,34,9.09,1,0,0,2012,1,15,13,0,0,5.4116460518550396
8.2,1,23.9994,32,9.09,1,0,0,2012,1,15,14,0,0,5.236441962829949
9.02,1,12.998,27,11.365,1,0,0,2012,1,15,15,0,0,5.327876168789581
9.02,1,19.9995,29,10.605,1,0,0,2012,1,15,16,0,0,5.3230099791384085
9.02,1,16.9979,25,10.605,1,0,0,2012,1,15,17,0,0,4.983606621708336
7.38,1,15.0013,29,9.09,1,0,0,2012,1,15,18,0,0,4.787491742782046
6.56,1,11.0014,37,8.335,1,0,0,2012,1,15,19,0,0,4.700480365792417
6.56,1,7.0015,37,9.09,1,0,0,2012,1,15,20,0,0,4.553876891600541
6.56,1,11.0014,40,8.335,1,0,0,2012,1,15,21,0,0,4.276666119016055
7.38,1,6.0032,37,10.605,1,0,0,2012,1,15,22,0,0,4.0943445622221
6.56,1,6.0032,43,9.85,1,0,0,2012,1,15,23,0,0,3.367295829986474
5.74,1,8.9981,46,7.575,1,1,0,2012,1,16,0,0,0,3.2188758248682006
5.74,1,7.0015,43,8.335,1,1,0,2012,1,16,1,0,0,2.995732273553991
5.74,1,0.0,46,10.605,1,1,0,2012,1,16,2,0,0,2.833213344056216
4.92,1,0.0,50,9.85,1,1,0,2012,1,16,3,0,0,1.0986122886681098
4.92,1,7.0015,58,7.575,1,1,0,2012,1,16,4,0,0,2.0794415416798357
4.92,1,6.0032,54,8.335,1,1,0,2012,1,16,5,0,0,1.791759469228055
4.1,1,6.0032,54,6.82,1,1,0,2012,1,16,6,0,0,2.5649493574615367
4.1,1,7.0015,54,6.82,1,1,0,2012,1,16,7,0,0,3.4965075614664802
4.1,1,11.0014,58,6.06,1,1,0,2012,1,16,8,0,0,4.356708826689592
4.1,1,11.0014,58,6.06,1,1,0,2012,1,16,9,0,0,4.564348191467836
5.74,2,12.998,59,6.82,1,1,0,2012,1,16,10,0,0,4.836281906951478
6.56,1,16.9979,59,7.575,1,1,0,2012,1,16,11,0,0,5.187385805840755
8.2,1,22.0028,55,9.09,1,1,0,2012,1,16,12,0,0,5.220355825078324
9.84,2,27.9993,41,9.85,1,1,0,2012,1,16,13,0,0,5.429345628954441
9.84,1,26.0027,44,10.605,1,1,0,2012,1,16,14,0,0,5.198497031265826
10.66,1,30.0026,44,10.605,1,1,0,2012,1,16,15,0,0,5.2574953720277815
10.66,1,23.9994,44,11.365,1,1,0,2012,1,16,16,0,0,5.19295685089021
10.66,1,22.0028,48,11.365,1,1,0,2012,1,16,17,0,0,5.262690188904886
10.66,1,22.0028,52,11.365,1,1,0,2012,1,16,18,0,0,5.198497031265826
10.66,1,19.0012,56,12.12,1,1,0,2012,1,16,19,0,0,4.969813299576001
10.66,1,19.0012,60,12.12,1,1,0,2012,1,16,20,0,0,4.499809670330265
11.48,1,22.0028,52,12.88,1,1,0,2012,1,16,21,0,0,3.8918202981106265
12.3,2,23.9994,49,13.635,1,1,0,2012,1,16,22,0,0,3.7612001156935624
10.66,3,19.9995,70,11.365,1,1,0,2012,1,16,23,0,0,3.332204510175204
10.66,2,22.0028,70,11.365,1,0,1,2012,1,17,0,0,0,2.4849066497880004
11.48,2,23.9994,65,12.88,1,0,1,2012,1,17,1,0,0,0.6931471805599453
11.48,3,16.9979,75,13.635,1,0,1,2012,1,17,2,0,0,2.4849066497880004
13.12,3,22.0028,66,15.15,1,0,1,2012,1,17,4,0,0,0.6931471805599453
13.12,3,22.0028,66,15.15,1,0,1,2012,1,17,5,0,0,2.5649493574615367
12.3,3,16.9979,75,14.395,1,0,1,2012,1,17,6,0,0,4.04305126783455
12.3,3,15.0013,81,14.395,1,0,1,2012,1,17,7,0,0,4.836281906951478
12.3,3,19.0012,81,14.395,1,0,1,2012,1,17,8,0,0,4.532599493153256
13.12,3,16.9979,81,15.15,1,0,1,2012,1,17,9,0,0,4.219507705176107
12.3,3,16.9979,87,14.395,1,0,1,2012,1,17,10,0,0,4.127134385045092
13.94,2,7.0015,87,17.425,1,0,1,2012,1,17,11,0,0,4.31748811353631
13.12,2,19.0012,87,15.15,1,0,1,2012,1,17,12,0,0,4.454347296253507
15.58,2,22.0028,76,19.695,1,0,1,2012,1,17,13,0,0,4.634728988229636
18.04,1,32.9975,62,21.97,1,0,1,2012,1,17,14,0,0,4.882801922586371
18.04,1,32.9975,62,21.97,1,0,1,2012,1,17,15,0,0,4.859812404361672
18.86,1,36.9974,63,22.725,1,0,1,2012,1,17,16,0,0,5.389071729816501
18.86,1,30.0026,63,22.725,1,0,1,2012,1,17,17,0,0,6.135564891081739
18.86,1,30.0026,63,22.725,1,0,1,2012,1,17,18,0,0,6.137727054086234
18.86,1,27.9993,63,22.725,1,0,1,2012,1,17,19,0,0,5.730099782973574
18.86,1,23.9994,63,22.725,1,0,1,2012,1,17,20,0,0,5.19295685089021
18.86,1,31.0009,67,22.725,1,0,1,2012,1,17,21,0,0,5.19295685089021
18.86,1,26.0027,72,22.725,1,0,1,2012,1,17,22,0,0,4.499809670330265
18.86,1,26.0027,72,22.725,1,0,1,2012,1,17,23,0,0,4.110873864173311
18.86,2,22.0028,77,22.725,1,0,1,2012,1,18,0,0,0,2.833213344056216
18.86,2,22.0028,77,22.725,1,0,1,2012,1,18,1,0,0,2.302585092994046
18.04,2,32.9975,51,21.97,1,0,1,2012,1,18,2,0,0,0.6931471805599453
18.04,2,32.9975,51,21.97,1,0,1,2012,1,18,3,0,0,1.3862943611198906
13.94,1,35.0008,46,14.395,1,0,1,2012,1,18,4,0,0,0.0
13.94,1,35.0008,46,14.395,1,0,1,2012,1,18,5,0,0,3.367295829986474
13.94,1,35.0008,36,14.395,1,0,1,2012,1,18,6,0,0,4.477336814478207
13.12,1,23.9994,42,14.395,1,0,1,2012,1,18,7,0,0,5.572154032177765
12.3,1,27.9993,52,13.635,1,0,1,2012,1,18,8,0,0,6.192362489474872
11.48,1,22.0028,52,12.88,1,0,1,2012,1,18,9,0,0,5.308267697401205
12.3,1,31.0009,42,13.635,1,0,1,2012,1,18,10,0,0,4.532599493153256
12.3,1,26.0027,42,13.635,1,0,1,2012,1,18,11,0,0,4.736198448394496
12.3,1,32.9975,39,12.88,1,0,1,2012,1,18,12,0,0,5.081404364984463
12.3,1,31.0009,42,13.635,1,0,1,2012,1,18,13,0,0,4.867534450455582
12.3,1,26.0027,33,13.635,1,0,1,2012,1,18,14,0,0,4.653960350157523
12.3,1,35.0008,33,12.88,1,0,1,2012,1,18,15,0,0,4.867534450455582
11.48,1,35.0008,30,11.365,1,0,1,2012,1,18,16,0,0,5.170483995038151
10.66,1,30.0026,33,10.605,1,0,1,2012,1,18,17,0,0,5.846438775057725
9.84,1,23.9994,32,10.605,1,0,1,2012,1,18,18,0,0,5.872117789475416
9.02,1,26.0027,37,9.85,1,0,1,2012,1,18,19,0,0,5.545177444479562
9.02,1,16.9979,37,10.605,1,0,1,2012,1,18,20,0,0,5.10594547390058
8.2,1,27.9993,40,8.335,1,0,1,2012,1,18,21,0,0,4.820281565605037
7.38,1,16.9979,47,8.335,1,0,1,2012,1,18,22,0,0,4.356708826689592
6.56,1,19.9995,47,6.82,1,0,1,2012,1,18,23,0,0,3.6375861597263857
5.74,1,12.998,50,6.82,1,0,1,2012,1,19,0,0,0,2.772588722239781
5.74,1,11.0014,50,7.575,1,0,1,2012,1,19,1,0,0,1.6094379124341003
5.74,1,8.9981,50,7.575,1,0,1,2012,1,19,2,0,0,1.0986122886681098
4.92,1,7.0015,54,7.575,1,0,1,2012,1,19,3,0,0,1.3862943611198906
4.92,1,7.0015,54,7.575,1,0,1,2012,1,19,4,0,0,0.0
4.92,1,16.9979,55,6.06,1,0,1,2012,1,19,5,0,0,2.9444389791664403
4.92,1,11.0014,54,6.82,1,0,1,2012,1,19,6,0,0,4.454347296253507
4.92,1,6.0032,54,8.335,1,0,1,2012,1,19,7,0,0,5.327876168789581
4.92,1,7.0015,54,7.575,1,0,1,2012,1,19,8,0,0,6.0473721790462776
4.92,1,0.0,54,9.85,1,0,1,2012,1,19,9,0,0,5.3471075307174685
5.74,1,0.0,59,10.605,1,0,1,2012,1,19,10,0,0,4.68213122712422
6.56,1,11.0014,55,8.335,1,0,1,2012,1,19,11,0,0,4.59511985013459
8.2,1,12.998,51,9.85,1,0,1,2012,1,19,12,0,0,4.709530201312334
9.02,1,19.0012,47,10.605,1,0,1,2012,1,19,13,0,0,4.820281565605037
9.84,1,12.998,44,11.365,1,0,1,2012,1,19,14,0,0,4.77912349311153
10.66,1,19.9995,44,11.365,1,0,1,2012,1,19,15,0,0,4.844187086458591
10.66,1,22.0028,41,11.365,1,0,1,2012,1,19,16,0,0,5.262690188904886
10.66,2,22.0028,44,11.365,1,0,1,2012,1,19,17,0,0,5.953243334287785
10.66,2,22.0028,44,11.365,1,0,1,2012,1,19,18,0,0,5.8888779583328805
10.66,2,19.9995,48,11.365,1,0,1,2012,1,19,19,0,0,5.455321115357702
10.66,1,30.0026,52,10.605,1,0,1,2012,1,19,20,0,0,5.25227342804663
10.66,1,23.9994,44,11.365,1,0,1,2012,1,19,21,0,0,4.795790545596741
10.66,2,27.9993,44,11.365,1,0,1,2012,1,19,22,0,0,4.499809670330265
10.66,1,22.0028,48,11.365,1,0,1,2012,1,19,23,0,0,4.02535169073515
18.04,1,19.0012,38,21.97,1,0,1,2012,2,1,0,0,0,3.4339872044851463
18.04,1,19.0012,41,21.97,1,0,1,2012,2,1,1,0,0,1.3862943611198906
18.04,1,19.0012,44,21.97,1,0,1,2012,2,1,2,0,0,1.9459101490553132
18.04,1,12.998,44,21.97,1,0,1,2012,2,1,3,0,0,1.0986122886681098
16.4,1,11.0014,50,20.455,1,0,1,2012,2,1,4,0,0,0.0
16.4,1,11.0014,50,20.455,1,0,1,2012,2,1,5,0,0,2.8903717578961645
16.4,3,11.0014,54,20.455,1,0,1,2012,2,1,6,0,0,4.204692619390966
15.58,3,6.0032,62,19.695,1,0,1,2012,2,1,7,0,0,5.337538079701318
14.76,3,7.0015,73,18.18,1,0,1,2012,2,1,8,0,0,6.253828811575473
14.76,2,12.998,71,17.425,1,0,1,2012,2,1,9,0,0,5.62040086571715
16.4,1,8.9981,62,20.455,1,0,1,2012,2,1,10,0,0,4.890349128221754
16.4,1,11.0014,58,20.455,1,0,1,2012,2,1,11,0,0,4.962844630259907
18.04,1,7.0015,54,21.97,1,0,1,2012,2,1,12,0,0,5.187385805840755
18.86,1,15.0013,47,22.725,1,0,1,2012,2,1,13,0,0,5.225746673713202
25.42,1,15.0013,33,31.06,1,0,1,2012,2,1,14,0,0,5.2574953720277815
24.6,1,19.0012,35,31.06,1,0,1,2012,2,1,15,0,0,5.267858159063328
24.6,1,15.0013,40,31.06,1,0,1,2012,2,1,16,0,0,5.645446897643238
23.78,1,12.998,43,27.275,1,0,1,2012,2,1,17,0,0,6.289715570908998
22.96,1,11.0014,46,26.515,1,0,1,2012,2,1,18,0,0,6.26530121273771
22.14,1,19.0012,52,25.76,1,0,1,2012,2,1,19,0,0,5.814130531825066
21.32,1,11.0014,52,25.0,1,0,1,2012,2,1,20,0,0,5.575949103146316
21.32,1,11.0014,52,25.0,1,0,1,2012,2,1,21,0,0,5.4510384535657
20.5,1,12.998,55,24.24,1,0,1,2012,2,1,22,0,0,4.941642422609304
18.86,1,6.0032,63,22.725,1,0,1,2012,2,1,23,0,0,4.574710978503383
18.86,1,8.9981,59,22.725,1,0,1,2012,2,2,0,0,0,3.4339872044851463
18.86,2,0.0,55,22.725,1,0,1,2012,2,2,1,0,0,2.833213344056216
17.22,2,8.9981,67,21.21,1,0,1,2012,2,2,2,0,0,2.1972245773362196
17.22,2,8.9981,67,21.21,1,0,1,2012,2,2,3,0,0,0.6931471805599453
16.4,3,6.0032,82,20.455,1,0,1,2012,2,2,4,0,0,0.0
16.4,3,0.0,82,20.455,1,0,1,2012,2,2,5,0,0,2.9444389791664403
14.76,3,0.0,90,18.94,1,0,1,2012,2,2,6,0,0,4.30406509320417
14.76,3,0.0,93,18.94,1,0,1,2012,2,2,7,0,0,5.3230099791384085
16.4,3,0.0,87,20.455,1,0,1,2012,2,2,8,0,0,6.09807428216624
15.58,3,0.0,87,19.695,1,0,1,2012,2,2,9,0,0,5.429345628954441
17.22,3,7.0015,77,21.21,1,0,1,2012,2,2,10,0,0,4.356708826689592
16.4,3,16.9979,82,20.455,1,0,1,2012,2,2,11,0,0,4.653960350157523
17.22,1,0.0,82,21.21,1,0,1,2012,2,2,12,0,0,4.997212273764115
17.22,2,0.0,77,21.21,1,0,1,2012,2,2,13,0,0,4.919980925828125
16.4,1,7.0015,76,20.455,1,0,1,2012,2,2,14,0,0,4.948759890378168
18.86,1,11.0014,67,22.725,1,0,1,2012,2,2,15,0,0,5.159055299214529
18.86,1,19.0012,55,22.725,1,0,1,2012,2,2,16,0,0,5.43372200355424
17.22,1,32.9975,54,21.21,1,0,1,2012,2,2,17,0,0,6.1092475827643655
16.4,1,31.0009,43,20.455,1,0,1,2012,2,2,18,0,0,6.016157159698354
15.58,1,35.0008,43,19.695,1,0,1,2012,2,2,19,0,0,5.7899601708972535
14.76,1,35.0008,46,15.91,1,0,1,2012,2,2,20,0,0,5.3612921657094255
13.94,1,27.9993,46,15.15,1,0,1,2012,2,2,21,0,0,4.997212273764115
13.12,1,27.9993,49,14.395,1,0,1,2012,2,2,22,0,0,4.6913478822291435
13.12,1,16.9979,49,15.15,1,0,1,2012,2,2,23,0,0,4.110873864173311
13.12,1,26.0027,53,14.395,1,0,1,2012,2,3,0,0,0,3.6375861597263857
12.3,1,22.0028,56,13.635,1,0,1,2012,2,3,1,0,0,3.091042453358316
12.3,1,15.0013,52,14.395,1,0,1,2012,2,3,2,0,0,1.791759469228055
11.48,1,19.9995,56,12.88,1,0,1,2012,2,3,3,0,0,1.3862943611198906
10.66,1,15.0013,60,12.88,1,0,1,2012,2,3,4,0,0,0.6931471805599453
10.66,1,15.0013,60,12.88,1,0,1,2012,2,3,5,0,0,2.833213344056216
9.84,1,11.0014,65,12.12,1,0,1,2012,2,3,6,0,0,4.477336814478207
9.84,1,15.0013,65,11.365,1,0,1,2012,2,3,7,0,0,5.420534999272286
9.84,1,15.0013,65,11.365,1,0,1,2012,2,3,8,0,0,6.089044875446846
9.84,1,12.998,65,11.365,1,0,1,2012,2,3,9,0,0,5.598421958998375
11.48,1,19.0012,56,12.88,1,0,1,2012,2,3,10,0,0,4.859812404361672
13.12,1,19.9995,53,15.15,1,0,1,2012,2,3,11,0,0,5.099866427824199
13.94,1,8.9981,46,16.665,1,0,1,2012,2,3,12,0,0,5.375278407684165
14.76,1,0.0,46,18.18,1,0,1,2012,2,3,13,0,0,5.288267030694535
14.76,1,15.0013,46,17.425,1,0,1,2012,2,3,14,0,0,5.135798437050262
15.58,1,0.0,40,19.695,1,0,1,2012,2,3,15,0,0,5.375278407684165
16.4,1,7.0015,37,20.455,1,0,1,2012,2,3,16,0,0,5.739792912179234
16.4,1,6.0032,37,20.455,1,0,1,2012,2,3,17,0,0,6.1903154058531475
15.58,1,8.9981,40,19.695,1,0,1,2012,2,3,18,0,0,5.953243334287785
13.94,1,7.0015,49,17.425,1,0,1,2012,2,3,19,0,0,5.58724865840025
13.94,1,7.0015,49,17.425,1,0,1,2012,2,3,20,0,0,5.093750200806762
13.94,1,7.0015,49,17.425,1,0,1,2012,2,3,21,0,0,4.897839799950911
13.94,1,7.0015,49,17.425,1,0,1,2012,2,3,22,0,0,4.77912349311153
10.66,1,7.0015,70,13.635,1,0,1,2012,2,3,23,0,0,4.343805421853684
10.66,1,7.0015,70,13.635,1,0,0,2012,2,4,0,0,0,4.454347296253507
10.66,1,7.0015,70,13.635,1,0,0,2012,2,4,1,0,0,3.7612001156935624
9.84,1,6.0032,70,12.88,1,0,0,2012,2,4,2,0,0,3.784189633918261
9.84,1,0.0,75,14.395,1,0,0,2012,2,4,3,0,0,2.8903717578961645
9.84,1,6.0032,81,12.88,1,0,0,2012,2,4,4,0,0,1.791759469228055
9.84,1,6.0032,81,12.88,1,0,0,2012,2,4,5,0,0,1.3862943611198906
9.02,1,8.9981,87,11.365,1,0,0,2012,2,4,6,0,0,1.6094379124341003
9.84,2,8.9981,87,12.12,1,0,0,2012,2,4,7,0,0,3.332204510175204
9.84,1,0.0,87,14.395,1,0,0,2012,2,4,8,0,0,4.499809670330265
9.84,1,8.9981,81,12.12,1,0,0,2012,2,4,9,0,0,5.056245805348308
9.84,1,7.0015,87,12.88,1,0,0,2012,2,4,10,0,0,5.4116460518550396
12.3,1,0.0,70,16.665,1,0,0,2012,2,4,11,0,0,5.598421958998375
12.3,2,6.0032,70,15.91,1,0,0,2012,2,4,12,0,0,5.703782474656201
12.3,2,12.998,70,14.395,1,0,0,2012,2,4,13,0,0,5.71042701737487
13.12,2,15.0013,66,15.15,1,0,0,2012,2,4,14,0,0,5.62040086571715
13.12,2,15.0013,66,15.15,1,0,0,2012,2,4,15,0,0,5.720311776607412
13.94,2,11.0014,61,16.665,1,0,0,2012,2,4,16,0,0,4.962844630259907
12.3,3,12.998,70,14.395,1,0,0,2012,2,4,17,0,0,4.204692619390966
11.48,3,11.0014,75,13.635,1,0,0,2012,2,4,18,0,0,4.1588830833596715
10.66,3,8.9981,87,13.635,1,0,0,2012,2,4,19,0,0,4.382026634673881
9.84,3,12.998,93,11.365,1,0,0,2012,2,4,20,0,0,4.343805421853684
9.84,3,8.9981,93,12.12,1,0,0,2012,2,4,21,0,0,4.356708826689592
9.84,2,6.0032,87,12.88,1,0,0,2012,2,4,22,0,0,4.553876891600541
9.84,2,8.9981,87,12.12,1,0,0,2012,2,4,23,0,0,4.248495242049359
9.84,2,8.9981,87,12.12,1,0,0,2012,2,5,0,0,0,4.110873864173311
