temp,weather,windspeed,humidity,season,count,year,month,hour
9.84,1,23.9994,65,4,276,2011,12,7
10.66,1,22.0028,60,4,477,2011,12,8
12.3,1,22.0028,52,4,224,2011,12,9
13.12,1,19.9995,53,4,93,2011,12,10
13.94,1,16.9979,49,4,102,2011,12,11
14.76,1,15.0013,46,4,148,2011,12,12
16.4,1,15.0013,40,4,154,2011,12,13
16.4,1,15.0013,40,4,150,2011,12,14
16.4,1,15.0013,40,4,154,2011,12,15
16.4,1,12.998,40,4,201,2011,12,16
14.76,1,8.9981,46,4,418,2011,12,17
14.76,1,7.0015,43,4,405,2011,12,18
13.94,1,7.0015,46,4,228,2011,12,19
13.94,1,7.0015,46,4,190,2011,12,20
12.3,1,7.0015,61,4,162,2011,12,21
12.3,1,8.9981,61,4,104,2011,12,22
10.66,1,6.0032,70,4,73,2011,12,23
10.66,1,6.0032,70,4,38,2011,12,0
9.84,1,8.9981,75,4,15,2011,12,1
9.84,1,8.9981,75,4,10,2011,12,2
9.02,1,8.9981,80,4,1,2011,12,3
9.02,1,8.9981,80,4,3,2011,12,4
9.02,1,6.0032,80,4,23,2011,12,5
9.02,1,8.9981,80,4,87,2011,12,6
9.02,1,6.0032,87,4,205,2011,12,7
9.84,1,8.9981,87,4,445,2011,12,8
11.48,1,8.9981,81,4,246,2011,12,9
12.3,1,15.0013,75,4,105,2011,12,10
13.94,1,11.0014,66,4,160,2011,12,11
14.76,1,8.9981,57,4,204,2011,12,12
16.4,1,8.9981,47,4,207,2011,12,13
17.22,1,7.0015,44,4,170,2011,12,14
17.22,1,6.0032,41,4,199,2011,12,15
17.22,1,6.0032,41,4,276,2011,12,16
17.22,1,8.9981,38,4,411,2011,12,17
16.4,1,8.9981,50,4,372,2011,12,18
13.94,1,16.9979,53,4,265,2011,12,19
15.58,1,19.0012,40,4,190,2011,12,20
13.94,1,12.998,49,4,111,2011,12,21
13.12,1,12.998,53,4,102,2011,12,22
13.12,1,19.0012,53,4,95,2011,12,23
12.3,1,16.9979,56,4,75,2011,12,0
10.66,1,12.998,65,4,71,2011,12,1
10.66,1,11.0014,65,4,50,2011,12,2
9.84,1,8.9981,70,4,9,2011,12,3
9.02,1,8.9981,75,4,8,2011,12,4
9.84,1,6.0032,70,4,6,2011,12,5
9.84,1,7.0015,65,4,11,2011,12,6
9.02,1,6.0032,75,4,26,2011,12,7
9.84,1,6.0032,75,4,63,2011,12,8
10.66,1,7.0015,70,4,124,2011,12,9
13.12,1,8.9981,61,4,195,2011,12,10
13.12,1,6.0032,57,4,275,2011,12,11
14.76,1,8.9981,50,4,358,2011,12,12
14.76,1,6.0032,50,4,292,2011,12,13
14.76,1,8.9981,46,4,343,2011,12,14
15.58,1,8.9981,46,4,337,2011,12,15
15.58,1,8.9981,46,4,305,2011,12,16
14.76,1,8.9981,62,4,232,2011,12,17
13.94,1,8.9981,53,4,224,2011,12,18
12.3,1,6.0032,61,4,175,2011,12,19
12.3,1,6.0032,61,4,127,2011,12,20
12.3,2,6.0032,61,4,109,2011,12,21
13.12,2,6.0032,61,4,114,2011,12,22
12.3,1,8.9981,70,4,85,2011,12,23
12.3,1,7.0015,70,4,83,2011,12,0
12.3,1,6.0032,75,4,74,2011,12,1
10.66,1,8.9981,81,4,62,2011,12,2
11.48,1,8.9981,75,4,41,2011,12,3
10.66,1,8.9981,87,4,11,2011,12,4
10.66,1,8.9981,81,4,4,2011,12,5
9.84,1,8.9981,93,4,4,2011,12,6
10.66,1,8.9981,87,4,26,2011,12,7
10.66,1,8.9981,87,4,55,2011,12,8
12.3,1,8.9981,81,4,126,2011,12,9
13.12,1,8.9981,81,4,216,2011,12,10
13.94,1,11.0014,81,4,254,2011,12,11
14.76,1,11.0014,81,4,329,2011,12,12
16.4,1,15.0013,66,4,357,2011,12,13
17.22,1,8.9981,62,4,323,2011,12,14
17.22,1,12.998,62,4,296,2011,12,15
17.22,1,15.0013,58,4,330,2011,12,16
15.58,1,8.9981,76,4,245,2011,12,17
15.58,1,8.9981,71,4,171,2011,12,18
15.58,1,8.9981,76,4,173,2011,12,19
14.76,1,8.9981,76,4,124,2011,12,20
14.76,1,7.0015,81,4,72,2011,12,21
13.94,1,7.0015,87,4,64,2011,12,22
13.94,1,7.0015,87,4,45,2011,12,23
13.12,1,6.0032,87,4,24,2011,12,0
13.12,1,8.9981,87,4,12,2011,12,1
13.12,1,8.9981,87,4,8,2011,12,2
13.12,1,8.9981,87,4,2,2011,12,3
12.3,1,7.0015,87,4,7,2011,12,4
12.3,1,7.0015,87,4,25,2011,12,5
12.3,1,6.0032,93,4,90,2011,12,6
13.12,1,8.9981,90,4,283,2011,12,7
13.12,1,8.9981,93,4,404,2011,12,8
14.76,2,6.0032,87,4,190,2011,12,9
14.76,2,6.0032,87,4,87,2011,12,10
14.76,2,6.0032,87,4,123,2011,12,11
16.4,2,7.0015,76,4,154,2011,12,12
17.22,2,6.0032,71,4,171,2011,12,13
18.86,2,8.9981,67,4,133,2011,12,14
18.86,2,6.0032,72,4,148,2011,12,15
20.5,1,6.0032,63,4,248,2011,12,16
17.22,1,8.9981,77,4,446,2011,12,17
18.04,1,8.9981,77,4,399,2011,12,18
18.86,2,8.9981,77,4,308,2011,12,19
18.86,2,7.0015,82,4,205,2011,12,20
18.04,2,6.0032,88,4,176,2011,12,21
18.04,2,8.9981,88,4,106,2011,12,22
18.86,2,8.9981,88,4,62,2011,12,23
20.5,2,19.9995,77,4,28,2011,12,0
18.86,2,19.9995,88,4,16,2011,12,1
18.86,2,12.998,87,4,3,2011,12,2
18.86,2,12.998,87,4,3,2011,12,3
18.86,3,15.0013,88,4,7,2011,12,4
18.86,3,15.0013,88,4,20,2011,12,5
18.04,2,19.0012,94,4,86,2011,12,6
18.86,2,12.998,94,4,234,2011,12,7
18.86,2,12.998,94,4,414,2011,12,8
18.86,2,15.0013,94,4,204,2011,12,9
18.86,3,19.0012,94,4,50,2011,12,10
18.86,3,16.9979,94,4,32,2011,12,11
18.86,3,15.0013,100,4,55,2011,12,12
18.86,3,12.998,100,4,71,2011,12,13
19.68,3,15.0013,100,4,75,2011,12,14
20.5,3,12.998,100,4,45,2011,12,15
18.86,3,16.9979,100,4,88,2011,12,16
18.86,2,15.0013,100,4,262,2011,12,17
18.86,2,19.0012,100,4,304,2011,12,18
18.86,3,19.9995,100,4,233,2011,12,19
18.86,3,19.9995,100,4,110,2011,12,20
18.04,2,12.998,100,4,114,2011,12,21
18.86,3,11.0014,100,4,87,2011,12,22
18.86,3,11.0014,100,4,53,2011,12,23
18.04,1,12.998,100,4,33,2011,12,0
18.86,2,16.9979,100,4,13,2011,12,1
18.86,3,15.0013,100,4,6,2011,12,2
18.86,3,15.0013,100,4,3,2011,12,3
18.86,3,11.0014,100,4,1,2011,12,4
18.86,3,11.0014,100,4,3,2011,12,5
19.68,3,27.9993,100,4,18,2011,12,6
18.04,3,7.0015,100,4,46,2011,12,7
18.04,3,8.9981,100,4,86,2011,12,8
18.04,3,16.9979,100,4,64,2011,12,9
18.04,3,6.0032,100,4,33,2011,12,10
18.04,3,6.0032,100,4,50,2011,12,11
18.04,3,8.9981,100,4,33,2011,12,12
18.04,3,12.998,100,4,33,2011,12,13
18.04,3,12.998,100,4,25,2011,12,14
17.22,3,15.0013,94,4,30,2011,12,15
17.22,3,12.998,94,4,31,2011,12,16
16.4,3,22.0028,100,4,52,2011,12,17
16.4,3,19.9995,94,4,51,2011,12,18
13.94,3,43.0006,87,4,33,2011,12,19
13.94,3,43.0006,87,4,26,2011,12,20
12.3,3,35.0008,87,4,6,2011,12,21
9.84,3,30.0026,93,4,13,2011,12,22
9.84,1,26.0027,93,4,16,2011,12,23
10.66,2,19.9995,87,4,21,2011,12,0
10.66,1,23.9994,81,4,7,2011,12,1
11.48,1,15.0013,65,4,4,2011,12,2
10.66,1,19.9995,60,4,1,2011,12,3
9.84,2,31.0009,60,4,2,2011,12,4
9.02,1,15.0013,64,4,12,2011,12,5
9.02,1,19.0012,55,4,71,2011,12,6
9.02,1,15.0013,60,4,244,2011,12,7
9.02,1,19.0012,55,4,429,2011,12,8
9.84,1,26.0027,52,4,225,2011,12,9
10.66,1,22.0028,52,4,110,2011,12,10
11.48,1,16.9979,52,4,106,2011,12,11
11.48,1,22.0028,52,4,156,2011,12,12
12.3,1,23.9994,49,4,124,2011,12,13
13.12,1,16.9979,45,4,137,2011,12,14
13.12,1,8.9981,45,4,117,2011,12,15
13.12,1,12.998,45,4,208,2011,12,16
12.3,1,7.0015,49,4,331,2011,12,17
11.48,1,15.0013,52,4,318,2011,12,18
10.66,1,7.0015,56,4,232,2011,12,19
10.66,1,7.0015,60,4,175,2011,12,20
11.48,1,6.0032,61,4,139,2011,12,21
10.66,1,8.9981,65,4,92,2011,12,22
9.84,1,7.0015,70,4,61,2011,12,23
9.84,1,8.9981,65,4,34,2011,12,0
9.84,1,8.9981,65,4,14,2011,12,1
9.84,1,8.9981,70,4,12,2011,12,2
9.02,1,8.9981,80,4,6,2011,12,3
9.02,1,8.9981,80,4,2,2011,12,4
9.02,1,8.9981,80,4,20,2011,12,5
9.02,1,6.0032,80,4,63,2011,12,6
9.02,1,6.0032,75,4,199,2011,12,7
9.84,1,8.9981,81,4,385,2011,12,8
10.66,1,6.0032,81,4,264,2011,12,9
12.3,2,11.0014,70,4,126,2011,12,10
13.12,1,16.9979,70,4,136,2011,12,11
14.76,1,19.9995,57,4,173,2011,12,12
15.58,1,12.998,50,4,168,2011,12,13
15.58,1,19.0012,46,4,187,2011,12,14
15.58,1,19.0012,46,4,189,2011,12,15
14.76,1,8.9981,62,4,250,2011,12,16
13.94,1,7.0015,66,4,362,2011,12,17
13.94,1,8.9981,61,4,318,2011,12,18
13.94,1,8.9981,61,4,199,2011,12,19
12.3,1,8.9981,81,4,150,2011,12,20
12.3,1,8.9981,75,4,140,2011,12,21
11.48,1,8.9981,87,4,129,2011,12,22
11.48,1,8.9981,81,4,94,2011,12,23
10.66,2,7.0015,81,4,77,2011,12,0
10.66,2,11.0014,70,4,66,2011,12,1
11.48,2,6.0032,61,4,60,2011,12,2
11.48,2,6.0032,61,4,25,2011,12,3
10.66,2,7.0015,65,4,3,2011,12,4
10.66,1,11.0014,60,4,6,2011,12,5
9.84,1,7.0015,65,4,11,2011,12,6
9.84,1,12.998,65,4,11,2011,12,7
10.66,1,8.9981,65,4,73,2011,12,8
11.48,1,19.0012,61,4,149,2011,12,9
13.12,1,16.9979,57,4,192,2011,12,10
13.12,1,27.9993,53,4,236,2011,12,11
13.12,1,27.9993,45,4,283,2011,12,12
13.94,1,27.9993,34,4,286,2011,12,13
13.94,1,22.0028,31,4,293,2011,12,14
13.94,1,23.9994,34,4,299,2011,12,15
13.12,1,26.0027,31,4,241,2011,12,16
11.48,1,22.0028,36,4,185,2011,12,17
10.66,1,15.0013,38,4,172,2011,12,18
10.66,1,19.0012,38,4,154,2011,12,19
9.84,1,15.0013,35,4,124,2011,12,20
9.02,1,15.0013,44,4,83,2011,12,21
9.02,1,8.9981,41,4,95,2011,12,22
8.2,1,11.0014,47,4,66,2011,12,23
8.2,1,15.0013,51,4,74,2011,12,0
6.56,1,15.0013,59,4,62,2011,12,1
7.38,1,16.9979,55,4,52,2011,12,2
6.56,1,8.9981,59,4,19,2011,12,3
6.56,1,11.0014,59,4,5,2011,12,4
7.38,1,7.0015,59,4,6,2011,12,5
6.56,1,8.9981,59,4,10,2011,12,6
7.38,1,8.9981,55,4,31,2011,12,7
6.56,1,8.9981,69,4,72,2011,12,8
8.2,1,8.9981,59,4,107,2011,12,9
9.84,1,8.9981,44,4,194,2011,12,10
10.66,1,8.9981,35,4,197,2011,12,11
10.66,1,8.9981,35,4,288,2011,12,12
12.3,1,8.9981,31,4,268,2011,12,13
12.3,1,8.9981,28,4,242,2011,12,14
12.3,1,8.9981,26,4,266,2011,12,15
12.3,1,8.9981,26,4,206,2011,12,16
11.48,1,8.9981,30,4,163,2011,12,17
9.84,1,12.998,48,4,163,2011,12,18
9.02,1,12.998,55,4,105,2011,12,19
9.02,1,7.0015,55,4,72,2011,12,20
9.02,1,8.9981,55,4,63,2011,12,21
9.02,1,8.9981,55,4,43,2011,12,22
8.2,1,8.9981,69,4,35,2011,12,23
8.2,1,6.0032,69,4,20,2011,12,0
8.2,1,8.9981,69,4,9,2011,12,1
8.2,1,8.9981,69,4,4,2011,12,2
7.38,1,8.9981,74,4,2,2011,12,3
7.38,1,8.9981,74,4,3,2011,12,4
6.56,1,8.9981,80,4,21,2011,12,5
6.56,1,7.0015,80,4,64,2011,12,6
5.74,1,8.9981,86,4,235,2011,12,7
6.56,2,7.0015,80,4,385,2011,12,8
7.38,2,6.0032,74,4,220,2011,12,9
9.02,2,7.0015,69,4,105,2011,12,10
10.66,2,6.0032,60,4,115,2011,12,11
11.48,1,7.0015,52,4,145,2011,12,12
12.3,2,7.0015,52,4,166,2011,12,13
13.12,2,8.9981,53,4,111,2011,12,14
13.12,2,7.0015,57,4,132,2011,12,15
13.12,2,6.0032,57,4,214,2011,12,16
12.3,2,8.9981,56,4,359,2011,12,17
12.3,1,6.0032,56,4,357,2011,12,18
11.48,1,6.0032,61,4,241,2011,12,19
12.3,1,6.0032,56,4,165,2011,12,20
10.66,1,8.9981,81,4,121,2011,12,21
10.66,1,8.9981,70,4,71,2011,12,22
9.84,1,8.9981,75,4,45,2011,12,23
9.02,1,8.9981,80,4,17,2011,12,0
8.2,1,8.9981,80,4,4,2011,12,1
8.2,1,8.9981,80,4,2,2011,12,2
7.38,1,8.9981,80,4,3,2011,12,3
8.2,1,8.9981,80,4,4,2011,12,4
7.38,1,8.9981,86,4,20,2011,12,5
8.2,1,8.9981,80,4,92,2011,12,6
6.56,1,11.0014,80,4,223,2011,12,7
8.2,1,7.0015,69,4,400,2011,12,8
10.66,1,11.0014,60,4,233,2011,12,9
12.3,1,11.0014,52,4,102,2011,12,10
13.94,1,16.9979,46,4,124,2011,12,11
14.76,1,23.9994,43,4,167,2011,12,12
16.4,1,22.0028,37,4,127,2011,12,13
16.4,1,16.9979,37,4,134,2011,12,14
16.4,1,16.9979,35,4,151,2011,12,15
15.58,1,16.9979,37,4,207,2011,12,16
14.76,1,12.998,40,4,398,2011,12,17
13.94,1,15.0013,42,4,382,2011,12,18
13.12,1,11.0014,49,4,267,2011,12,19
13.12,1,11.0014,49,4,161,2011,12,20
12.3,1,11.0014,52,4,139,2011,12,21
12.3,1,11.0014,52,4,107,2011,12,22
10.66,1,8.9981,70,4,59,2011,12,23
10.66,1,8.9981,75,4,22,2011,12,0
10.66,1,8.9981,75,4,8,2011,12,1
10.66,1,8.9981,75,4,2,2011,12,2
11.48,1,8.9981,65,4,3,2011,12,3
10.66,1,8.9981,75,4,4,2011,12,4
10.66,2,8.9981,81,4,26,2011,12,5
10.66,2,8.9981,87,4,87,2011,12,6
11.48,1,8.9981,75,4,247,2011,12,7
10.66,2,8.9981,87,4,467,2011,12,8
12.3,2,8.9981,61,4,239,2011,12,9
13.12,2,8.9981,57,4,142,2011,12,10
13.94,2,8.9981,55,4,115,2011,12,11
14.76,2,6.0032,57,4,144,2011,12,12
14.76,2,7.0015,57,4,133,2011,12,13
15.58,2,6.0032,54,4,151,2011,12,14
15.58,2,7.0015,54,4,167,2011,12,15
15.58,2,7.0015,54,4,245,2011,12,16
14.76,2,7.0015,57,4,396,2011,12,17
14.76,2,11.0014,62,4,390,2011,12,18
14.76,2,7.0015,62,4,268,2011,12,19
13.94,2,7.0015,66,4,175,2011,12,20
13.94,2,11.0014,66,4,154,2011,12,21
13.94,1,11.0014,66,4,104,2011,12,22
13.12,1,11.0014,70,4,51,2011,12,23
13.12,1,11.0014,70,4,50,2011,12,0
13.12,2,11.0014,70,4,20,2011,12,1
13.12,2,8.9981,70,4,7,2011,12,2
13.12,2,8.9981,70,4,3,2011,12,3
13.12,2,15.0013,70,4,6,2011,12,4
13.12,2,19.0012,70,4,24,2011,12,5
13.12,1,12.998,66,4,92,2011,12,6
13.12,1,12.998,70,4,258,2011,12,7
13.94,2,15.0013,66,4,457,2011,12,8
14.76,2,19.0012,62,4,280,2011,12,9
16.4,2,19.9995,58,4,109,2011,12,10
16.4,2,27.9993,62,4,135,2011,12,11
18.86,2,32.9975,59,4,157,2011,12,12
20.5,2,23.9994,55,4,164,2011,12,13
21.32,2,22.0028,52,4,132,2011,12,14
21.32,3,15.0013,55,4,82,2011,12,15
18.86,3,11.0014,72,4,131,2011,12,16
21.32,2,19.0012,59,4,324,2011,12,17
21.32,2,19.9995,59,4,377,2011,12,18
21.32,2,19.0012,59,4,287,2011,12,19
21.32,1,22.0028,59,4,221,2011,12,20
20.5,1,19.9995,63,4,155,2011,12,21
21.32,1,22.0028,63,4,124,2011,12,22
21.32,1,22.0028,63,4,114,2011,12,23
20.5,1,22.0028,72,4,72,2011,12,0
20.5,1,15.0013,72,4,31,2011,12,1
19.68,1,7.0015,77,4,23,2011,12,2
18.86,1,8.9981,82,4,5,2011,12,3
20.5,2,12.998,59,4,5,2011,12,4
19.68,1,26.0027,44,4,26,2011,12,5
18.04,2,19.9995,33,4,82,2011,12,6
15.58,2,19.9995,46,4,231,2011,12,7
14.76,1,27.9993,46,4,459,2011,12,8
14.76,1,26.0027,46,4,243,2011,12,9
13.94,1,19.9995,46,4,132,2011,12,10
13.94,2,19.9995,42,4,144,2011,12,11
13.94,2,23.9994,42,4,173,2011,12,12
13.94,2,23.9994,39,4,137,2011,12,13
13.94,2,15.0013,42,4,128,2011,12,14
13.12,2,19.9995,45,4,153,2011,12,15
13.12,2,15.0013,45,4,224,2011,12,16
13.12,2,19.0012,45,4,365,2011,12,17
13.12,2,16.9979,45,4,295,2011,12,18
13.12,2,15.0013,45,4,214,2011,12,19
13.12,2,12.998,45,4,152,2011,12,20
13.12,2,11.0014,45,4,102,2011,12,21
12.3,2,11.0014,49,4,106,2011,12,22
12.3,2,8.9981,49,4,75,2011,12,23
12.3,1,19.0012,49,4,62,2011,12,0
12.3,2,16.9979,52,4,43,2011,12,1
11.48,2,15.0013,56,4,58,2011,12,2
10.66,1,12.998,60,4,26,2011,12,3
9.84,1,11.0014,65,4,9,2011,12,4
10.66,2,12.998,60,4,9,2011,12,5
10.66,2,19.0012,56,4,17,2011,12,6
10.66,2,15.0013,56,4,20,2011,12,7
10.66,2,15.0013,56,4,59,2011,12,8
10.66,2,16.9979,56,4,100,2011,12,9
10.66,2,19.0012,52,4,181,2011,12,10
11.48,2,22.0028,45,4,209,2011,12,11
11.48,2,19.0012,45,4,244,2011,12,12
11.48,2,16.9979,48,4,236,2011,12,13
11.48,1,23.9994,45,4,237,2011,12,14
11.48,1,19.0012,45,4,228,2011,12,15
11.48,1,15.0013,45,4,222,2011,12,16
10.66,1,15.0013,48,4,165,2011,12,17
10.66,1,26.0027,48,4,157,2011,12,18
9.84,3,22.0028,65,4,106,2011,12,19
9.02,1,16.9979,69,4,106,2011,12,20
8.2,1,11.0014,75,4,96,2011,12,21
8.2,1,11.0014,75,4,80,2011,12,22
8.2,1,8.9981,75,4,69,2011,12,23
8.2,1,8.9981,75,4,71,2011,12,0
8.2,1,7.0015,69,4,46,2011,12,1
9.02,1,7.0015,55,4,41,2011,12,2
9.02,1,15.0013,55,4,18,2011,12,3
9.02,1,15.0013,55,4,1,2011,12,4
8.2,1,7.0015,59,4,5,2011,12,5
8.2,1,8.9981,59,4,3,2011,12,6
8.2,1,11.0014,59,4,12,2011,12,7
8.2,1,8.9981,69,4,32,2011,12,8
9.02,1,11.0014,64,4,81,2011,12,9
9.84,1,16.9979,60,4,129,2011,12,10
9.84,2,15.0013,60,4,188,2011,12,11
10.66,1,15.0013,60,4,228,2011,12,12
12.3,1,19.9995,49,4,228,2011,12,13
12.3,1,19.0012,49,4,219,2011,12,14
13.12,1,19.0012,45,4,207,2011,12,15
11.48,1,16.9979,48,4,234,2011,12,16
11.48,1,11.0014,46,4,136,2011,12,17
11.48,1,12.998,45,4,138,2011,12,18
10.66,1,8.9981,52,4,135,2011,12,19
9.84,1,7.0015,60,4,104,2011,12,20
9.02,1,8.9981,64,4,89,2011,12,21
9.02,1,12.998,75,4,49,2011,12,22
8.2,1,7.0015,75,4,37,2011,12,23
8.2,1,6.0032,75,4,17,2011,12,0
7.38,1,6.0032,80,4,11,2011,12,1
7.38,1,6.0032,80,4,3,2011,12,2
6.56,1,6.0032,86,4,3,2011,12,3
6.56,1,8.9981,86,4,4,2011,12,4
5.74,1,7.0015,93,4,21,2011,12,5
6.56,1,7.0015,86,4,68,2011,12,6
7.38,1,7.0015,74,4,191,2011,12,7
8.2,1,12.998,75,4,397,2011,12,8
9.02,1,15.0013,69,4,183,2011,12,9
9.84,1,12.998,67,4,108,2011,12,10
10.66,1,16.9979,65,4,127,2011,12,11
12.3,1,22.0028,61,4,141,2011,12,12
13.94,1,22.0028,49,4,142,2011,12,13
14.76,1,15.0013,46,4,137,2011,12,14
15.58,1,11.0014,46,4,159,2011,12,15
16.4,1,16.9979,40,4,208,2011,12,16
15.58,1,12.998,46,4,378,2011,12,17
14.76,1,12.998,50,4,354,2011,12,18
14.76,2,11.0014,53,4,251,2011,12,19
16.4,1,11.0014,40,4,206,2011,12,20
14.76,2,8.9981,53,4,127,2011,12,21
14.76,2,11.0014,57,4,107,2011,12,22
14.76,1,11.0014,53,4,60,2011,12,23
14.76,1,8.9981,66,1,48,2012,1,0
14.76,1,8.9981,66,1,93,2012,1,1
13.12,1,8.9981,76,1,75,2012,1,2
12.3,1,8.9981,81,1,52,2012,1,3
11.48,1,6.0032,81,1,8,2012,1,4
11.48,1,7.0015,81,1,5,2012,1,5
10.66,1,8.9981,93,1,2,2012,1,6
10.66,1,11.0014,93,1,7,2012,1,7
10.66,1,7.0015,87,1,14,2012,1,8
10.66,1,7.0015,93,1,40,2012,1,9
12.3,1,7.0015,81,1,70,2012,1,10
13.94,1,8.9981,76,1,138,2012,1,11
16.4,1,19.0012,62,1,201,2012,1,12
17.22,1,19.0012,58,1,223,2012,1,13
18.04,1,19.9995,54,1,267,2012,1,14
18.86,1,19.9995,51,1,265,2012,1,15
18.04,2,19.9995,54,1,215,2012,1,16
19.68,2,11.0014,48,1,111,2012,1,17
18.86,3,16.9979,59,1,106,2012,1,18
17.22,3,26.0027,67,1,105,2012,1,19
18.04,2,19.9995,62,1,83,2012,1,20
18.04,2,16.9979,67,1,71,2012,1,21
18.86,1,27.9993,55,1,66,2012,1,22
18.04,1,19.9995,51,1,29,2012,1,23
16.4,1,31.0009,40,1,39,2012,1,0
14.76,1,27.9993,43,1,12,2012,1,1
14.76,1,30.0026,34,1,7,2012,1,2
11.48,1,22.0028,45,1,4,2012,1,4
11.48,1,22.0028,45,1,4,2012,1,5
10.66,1,26.0027,41,1,14,2012,1,6
9.84,1,26.0027,32,1,16,2012,1,7
9.84,1,16.9979,35,1,53,2012,1,8
9.84,1,8.9981,35,1,68,2012,1,9
10.66,1,19.0012,35,1,109,2012,1,10
10.66,1,32.9975,35,1,175,2012,1,11
11.48,1,16.9979,36,1,202,2012,1,12
12.3,1,19.9995,36,1,176,2012,1,13
12.3,1,27.9993,36,1,151,2012,1,14
11.48,1,30.0026,38,1,168,2012,1,15
10.66,1,27.9993,35,1,154,2012,1,16
10.66,1,26.0027,35,1,153,2012,1,17
10.66,1,16.9979,33,1,126,2012,1,18
9.84,1,15.0013,38,1,93,2012,1,19
9.84,1,15.0013,41,1,88,2012,1,20
9.84,2,22.0028,41,1,66,2012,1,21
9.02,2,19.0012,44,1,39,2012,1,22
9.02,1,16.9979,44,1,34,2012,1,23
8.2,1,16.9979,51,1,13,2012,1,0
7.38,1,15.0013,55,1,6,2012,1,1
7.38,1,16.9979,51,1,3,2012,1,2
6.56,1,19.0012,55,1,2,2012,1,3
6.56,1,16.9979,55,1,5,2012,1,4
5.74,1,12.998,54,1,12,2012,1,5
5.74,1,19.0012,59,1,85,2012,1,6
5.74,1,16.9979,59,1,170,2012,1,7
6.56,1,19.0012,55,1,354,2012,1,8
6.56,1,19.0012,50,1,153,2012,1,9
6.56,1,31.0009,47,1,60,2012,1,10
7.38,1,35.0008,37,1,75,2012,1,11
7.38,1,35.0008,37,1,74,2012,1,12
7.38,1,43.9989,34,1,73,2012,1,13
6.56,1,35.0008,43,1,79,2012,1,14
6.56,1,27.9993,37,1,77,2012,1,15
5.74,1,39.0007,39,1,136,2012,1,16
5.74,1,31.0009,26,1,245,2012,1,17
5.74,1,35.0008,26,1,224,2012,1,18
4.92,1,27.9993,28,1,156,2012,1,19
4.92,1,16.9979,33,1,115,2012,1,20
4.1,1,15.0013,36,1,68,2012,1,21
4.1,1,16.9979,46,1,33,2012,1,22
4.1,1,26.0027,46,1,18,2012,1,23
3.28,1,22.0028,42,1,9,2012,1,0
1.64,1,19.9995,38,1,3,2012,1,1
0.82,1,19.0012,34,1,1,2012,1,2
0.82,1,19.0012,34,1,1,2012,1,3
0.82,1,12.998,41,1,2,2012,1,4
0.82,1,12.998,41,1,14,2012,1,5
0.82,1,11.0014,41,1,59,2012,1,6
0.82,1,12.998,44,1,152,2012,1,7
0.82,1,8.9981,44,1,315,2012,1,8
1.64,1,8.9981,45,1,180,2012,1,9
2.46,1,8.9981,45,1,64,2012,1,10
3.28,2,6.0032,42,1,46,2012,1,11
4.1,2,12.998,46,1,84,2012,1,12
5.74,2,16.9979,43,1,91,2012,1,13
5.74,2,16.9979,46,1,75,2012,1,14
7.38,2,22.0028,37,1,90,2012,1,15
7.38,2,19.0012,40,1,131,2012,1,16
8.2,2,12.998,40,1,281,2012,1,17
8.2,2,8.9981,37,1,289,2012,1,18
8.2,2,7.0015,40,1,184,2012,1,19
8.2,2,12.998,40,1,123,2012,1,20
8.2,2,8.9981,44,1,90,2012,1,21
8.2,2,6.0032,47,1,52,2012,1,22
8.2,2,7.0015,44,1,32,2012,1,23
9.02,2,12.998,47,1,14,2012,1,0
8.2,1,6.0032,51,1,5,2012,1,1
8.2,1,6.0032,51,1,4,2012,1,2
8.2,1,8.9981,61,1,4,2012,1,3
8.2,2,6.0032,59,1,5,2012,1,4
8.2,2,6.0032,59,1,26,2012,1,5
8.2,2,8.9981,75,1,78,2012,1,6
8.2,2,6.0032,69,1,215,2012,1,7
8.2,2,8.9981,75,1,388,2012,1,8
9.02,2,8.9981,69,1,227,2012,1,9
9.84,2,6.0032,52,1,86,2012,1,10
12.3,1,8.9981,49,1,84,2012,1,11
12.3,1,16.9979,49,1,120,2012,1,12
13.94,1,19.9995,42,1,118,2012,1,13
13.94,1,19.0012,39,1,117,2012,1,14
14.76,1,19.0012,34,1,119,2012,1,15
14.76,1,19.0012,34,1,197,2012,1,16
14.76,2,12.998,34,1,412,2012,1,17
13.94,1,11.0014,36,1,383,2012,1,18
13.94,1,6.0032,34,1,265,2012,1,19
12.3,1,8.9981,49,1,177,2012,1,20
10.66,1,8.9981,60,1,97,2012,1,21
10.66,1,11.0014,60,1,71,2012,1,22
9.84,1,7.0015,70,1,60,2012,1,23
9.02,1,6.0032,75,1,25,2012,1,0
9.02,1,8.9981,75,1,8,2012,1,1
9.02,1,11.0014,69,1,5,2012,1,2
9.02,1,7.0015,69,1,4,2012,1,3
9.02,1,8.9981,69,1,3,2012,1,4
8.2,2,8.9981,80,1,13,2012,1,5
9.02,2,7.0015,73,1,70,2012,1,6
9.84,2,8.9981,65,1,205,2012,1,7
9.84,1,8.9981,70,1,447,2012,1,8
9.84,1,11.0014,70,1,241,2012,1,9
10.66,1,12.998,65,1,116,2012,1,10
12.3,1,11.0014,56,1,138,2012,1,11
14.76,1,16.9979,50,1,191,2012,1,12
16.4,1,19.0012,43,1,204,2012,1,13
18.86,1,12.998,36,1,178,2012,1,14
21.32,1,16.9979,27,1,222,2012,1,15
