windspeed,season,weather,humidity,temp,count,year,month,hour
8.9981,4,1,54,18.04,346,2011,11,12
11.0014,4,1,51,18.86,314,2011,11,13
12.998,4,1,55,18.86,320,2011,11,14
12.998,4,1,51,19.68,306,2011,11,15
15.0013,4,1,55,18.86,347,2011,11,16
11.0014,4,1,62,18.04,256,2011,11,17
7.0015,4,1,71,17.22,185,2011,11,18
12.998,4,1,76,15.58,151,2011,11,19
7.0015,4,1,81,14.76,116,2011,11,20
6.0032,4,1,81,14.76,88,2011,11,21
8.9981,4,1,87,14.76,45,2011,11,22
6.0032,4,1,87,13.94,50,2011,11,23
8.9981,4,1,87,13.94,15,2011,11,0
8.9981,4,1,87,13.94,8,2011,11,1
8.9981,4,1,93,13.12,2,2011,11,2
8.9981,4,1,93,13.12,3,2011,11,3
8.9981,4,1,93,13.12,6,2011,11,4
8.9981,4,1,93,12.3,26,2011,11,5
8.9981,4,2,93,11.48,99,2011,11,6
8.9981,4,2,93,11.48,311,2011,11,7
6.0032,4,2,100,12.3,410,2011,11,8
8.9981,4,2,100,13.94,174,2011,11,9
8.9981,4,1,93,14.76,123,2011,11,10
7.0015,4,1,77,17.22,128,2011,11,11
8.9981,4,1,67,18.86,179,2011,11,12
6.0032,4,1,49,22.14,189,2011,11,13
11.0014,4,1,37,22.96,145,2011,11,14
7.0015,4,1,37,22.96,170,2011,11,15
8.9981,4,1,45,21.32,295,2011,11,16
11.0014,4,1,45,20.5,528,2011,11,17
7.0015,4,1,59,18.86,425,2011,11,18
8.9981,4,1,59,18.86,300,2011,11,19
8.9981,4,1,71,16.4,204,2011,11,20
7.0015,4,1,82,15.58,139,2011,11,21
6.0032,4,1,81,14.76,108,2011,11,22
6.0032,4,1,87,14.76,48,2011,11,23
6.0032,4,1,87,13.94,18,2011,11,0
7.0015,4,1,93,13.12,11,2011,11,1
8.9981,4,1,87,13.12,1,2011,11,2
8.9981,4,1,87,13.12,3,2011,11,3
8.9981,4,1,87,12.3,4,2011,11,4
6.0032,4,1,87,12.3,18,2011,11,5
8.9981,4,1,87,12.3,99,2011,11,6
7.0015,4,1,87,12.3,323,2011,11,7
7.0015,4,1,93,13.12,466,2011,11,8
8.9981,4,1,87,14.76,191,2011,11,9
6.0032,4,1,71,17.22,129,2011,11,10
8.9981,4,1,63,18.86,147,2011,11,11
8.9981,4,1,52,21.32,203,2011,11,12
11.0014,4,1,49,22.14,196,2011,11,13
7.0015,4,1,46,22.96,161,2011,11,14
7.0015,4,1,46,23.78,188,2011,11,15
8.9981,4,1,46,22.96,289,2011,11,16
11.0014,4,1,43,21.32,499,2011,11,17
8.9981,4,1,55,19.68,462,2011,11,18
8.9981,4,1,59,18.86,278,2011,11,19
8.9981,4,1,76,16.4,181,2011,11,20
8.9981,4,1,76,16.4,182,2011,11,21
8.9981,4,1,87,14.76,108,2011,11,22
8.9981,4,1,81,14.76,48,2011,11,23
8.9981,4,1,87,14.76,13,2011,11,0
8.9981,4,1,87,13.94,10,2011,11,1
8.9981,4,1,93,13.12,5,2011,11,2
8.9981,4,1,93,13.12,4,2011,11,3
8.9981,4,1,87,13.12,4,2011,11,4
8.9981,4,1,87,12.3,28,2011,11,5
8.9981,4,1,87,12.3,98,2011,11,6
8.9981,4,1,87,12.3,300,2011,11,7
8.9981,4,1,93,13.12,456,2011,11,8
8.9981,4,1,93,13.94,219,2011,11,9
7.0015,4,1,76,16.4,105,2011,11,10
11.0014,4,1,67,18.86,152,2011,11,11
11.0014,4,1,51,20.5,180,2011,11,12
11.0014,4,1,51,20.5,167,2011,11,13
11.0014,4,1,48,21.32,179,2011,11,14
15.0013,4,1,45,21.32,151,2011,11,15
12.998,4,1,48,21.32,281,2011,11,16
7.0015,4,1,63,18.86,485,2011,11,17
7.0015,4,1,67,18.04,408,2011,11,18
7.0015,4,1,72,18.04,304,2011,11,19
8.9981,4,1,77,18.04,219,2011,11,20
8.9981,4,1,87,16.4,161,2011,11,21
8.9981,4,1,87,16.4,114,2011,11,22
8.9981,4,1,87,15.58,66,2011,11,23
8.9981,4,1,87,16.4,24,2011,11,0
8.9981,4,2,87,16.4,11,2011,11,1
8.9981,4,2,94,15.58,5,2011,11,2
6.0032,4,1,94,15.58,11,2011,11,3
6.0032,4,1,94,15.58,3,2011,11,4
8.9981,4,2,100,14.76,23,2011,11,5
8.9981,4,2,100,14.76,114,2011,11,6
11.0014,4,2,94,15.58,272,2011,11,7
6.0032,4,2,94,16.4,436,2011,11,8
7.0015,4,2,94,17.22,211,2011,11,9
15.0013,4,2,88,18.04,117,2011,11,10
26.0027,4,2,67,18.86,108,2011,11,11
23.9994,4,2,67,17.22,167,2011,11,12
23.9994,4,3,81,14.76,96,2011,11,13
19.0012,4,3,87,14.76,64,2011,11,14
19.9995,4,3,81,14.76,62,2011,11,15
15.0013,4,3,81,14.76,73,2011,11,16
15.0013,4,3,81,14.76,177,2011,11,17
11.0014,4,2,81,14.76,273,2011,11,18
15.0013,4,2,71,14.76,211,2011,11,19
19.0012,4,2,62,14.76,168,2011,11,20
16.9979,4,1,57,14.76,136,2011,11,21
19.0012,4,1,53,14.76,89,2011,11,22
11.0014,4,2,57,13.94,82,2011,11,23
16.9979,4,1,53,13.94,66,2011,11,0
22.0028,4,1,57,13.12,19,2011,11,1
19.0012,4,1,57,13.12,11,2011,11,2
12.998,4,1,61,12.3,6,2011,11,3
12.998,4,1,61,12.3,8,2011,11,4
16.9979,4,1,49,12.3,13,2011,11,5
22.0028,4,1,45,11.48,46,2011,11,6
16.9979,4,1,45,11.48,121,2011,11,7
23.9994,4,1,42,12.3,258,2011,11,8
30.0026,4,1,45,13.12,201,2011,11,9
36.9974,4,1,42,13.12,200,2011,11,10
32.9975,4,1,42,13.94,170,2011,11,11
31.0009,4,1,42,13.94,239,2011,11,12
36.9974,4,1,37,15.58,236,2011,11,13
31.0009,4,1,37,15.58,247,2011,11,14
27.9993,4,1,37,14.76,216,2011,11,15
22.0028,4,1,34,14.76,238,2011,11,16
22.0028,4,1,39,13.94,310,2011,11,17
16.9979,4,1,39,13.94,208,2011,11,18
11.0014,4,1,39,13.12,199,2011,11,19
12.998,4,1,39,13.12,109,2011,11,20
11.0014,4,1,45,12.3,83,2011,11,21
12.998,4,1,39,13.12,91,2011,11,22
6.0032,4,1,45,12.3,73,2011,11,23
8.9981,4,1,60,9.84,64,2011,11,0
8.9981,4,1,60,9.84,54,2011,11,1
6.0032,4,1,65,9.84,46,2011,11,2
8.9981,4,1,70,9.84,17,2011,11,3
8.9981,4,1,80,8.2,7,2011,11,4
6.0032,4,1,75,9.02,4,2011,11,5
11.0014,4,1,75,9.02,7,2011,11,6
12.998,4,1,75,9.02,27,2011,11,7
12.998,4,1,70,10.66,101,2011,11,8
11.0014,4,1,61,12.3,160,2011,11,9
19.0012,4,1,61,13.94,232,2011,11,10
19.0012,4,1,54,15.58,315,2011,11,11
19.0012,4,1,44,18.04,366,2011,11,12
19.0012,4,1,36,19.68,353,2011,11,13
19.9995,4,1,36,20.5,435,2011,11,14
19.0012,4,1,29,21.32,386,2011,11,15
16.9979,4,1,32,21.32,361,2011,11,16
16.9979,4,1,34,20.5,285,2011,11,17
12.998,4,1,58,17.22,203,2011,11,18
16.9979,4,1,50,17.22,171,2011,11,19
19.0012,4,1,50,17.22,132,2011,11,20
19.0012,4,1,47,17.22,122,2011,11,21
16.9979,4,1,47,17.22,118,2011,11,22
11.0014,4,1,58,16.4,101,2011,11,23
12.998,4,2,58,16.4,73,2011,11,0
12.998,4,2,66,14.76,71,2011,11,1
7.0015,4,1,57,14.76,57,2011,11,2
8.9981,4,2,62,14.76,28,2011,11,3
8.9981,4,2,62,14.76,6,2011,11,4
11.0014,4,1,61,13.94,5,2011,11,5
8.9981,4,1,66,13.94,23,2011,11,6
15.0013,4,1,66,13.94,43,2011,11,7
6.0032,4,1,66,13.94,79,2011,11,8
19.0012,4,1,54,16.4,135,2011,11,9
22.0028,4,1,44,18.04,241,2011,11,10
27.9993,4,1,40,18.86,295,2011,11,11
27.9993,4,2,29,21.32,354,2011,11,12
27.9993,4,2,29,21.32,339,2011,11,13
32.9975,4,2,28,22.14,371,2011,11,14
22.0028,4,2,42,20.5,310,2011,11,15
26.0027,4,2,28,22.14,319,2011,11,16
22.0028,4,1,27,21.32,231,2011,11,17
22.0028,4,1,27,21.32,190,2011,11,18
23.9994,4,1,29,20.5,157,2011,11,19
23.9994,4,1,31,20.5,139,2011,11,20
16.9979,4,1,36,19.68,95,2011,11,21
26.0027,4,1,41,19.68,89,2011,11,22
19.9995,4,1,51,18.86,67,2011,11,23
19.0012,4,1,59,18.86,30,2011,11,0
19.9995,4,1,63,18.86,11,2011,11,1
23.9994,4,1,63,18.86,17,2011,11,2
19.0012,4,1,67,18.04,7,2011,11,3
15.0013,4,1,67,18.04,5,2011,11,4
16.9979,4,2,67,18.04,19,2011,11,5
15.0013,4,2,72,18.04,114,2011,11,6
16.9979,4,1,72,18.04,322,2011,11,7
12.998,4,2,67,18.86,452,2011,11,8
22.0028,4,2,67,19.68,233,2011,11,9
19.0012,4,2,63,20.5,111,2011,11,10
19.0012,4,2,60,22.14,128,2011,11,11
19.9995,4,1,56,22.96,202,2011,11,12
26.0027,4,1,49,24.6,203,2011,11,13
30.0026,4,1,46,25.42,185,2011,11,14
22.0028,4,1,44,26.24,195,2011,11,15
27.9993,4,1,46,25.42,315,2011,11,16
16.9979,4,1,46,25.42,519,2011,11,17
19.0012,4,1,56,22.96,489,2011,11,18
19.9995,4,1,53,24.6,302,2011,11,19
23.9994,4,1,53,24.6,240,2011,11,20
23.9994,4,1,53,24.6,213,2011,11,21
23.9994,4,1,56,23.78,113,2011,11,22
19.9995,4,1,64,22.96,61,2011,11,23
23.9994,4,1,64,22.96,22,2011,11,0
19.9995,4,1,60,22.96,10,2011,11,1
16.9979,4,1,64,22.96,15,2011,11,2
22.0028,4,2,68,22.14,4,2011,11,3
19.9995,4,1,64,22.96,7,2011,11,4
19.0012,4,1,68,22.14,28,2011,11,5
6.0032,4,2,64,22.96,108,2011,11,6
11.0014,4,2,68,22.14,319,2011,11,7
7.0015,4,2,68,22.14,480,2011,11,8
6.0032,4,2,64,22.96,200,2011,11,9
19.0012,4,2,64,22.96,138,2011,11,10
12.998,4,2,64,22.96,134,2011,11,11
8.9981,4,2,68,22.14,176,2011,11,12
15.0013,4,3,60,22.14,153,2011,11,13
19.0012,4,2,60,22.14,147,2011,11,14
8.9981,4,2,60,22.14,191,2011,11,15
8.9981,4,2,68,21.32,271,2011,11,16
12.998,4,2,72,20.5,451,2011,11,17
19.0012,4,2,72,20.5,441,2011,11,18
23.9994,4,2,72,20.5,286,2011,11,19
8.9981,4,2,82,19.68,238,2011,11,20
6.0032,4,2,77,20.5,168,2011,11,21
7.0015,4,2,88,18.86,128,2011,11,22
7.0015,4,2,94,18.86,80,2011,11,23
8.9981,4,2,94,18.86,31,2011,11,0
6.0032,4,3,94,18.86,5,2011,11,1
7.0015,4,2,94,18.86,10,2011,11,2
7.0015,4,2,94,18.86,5,2011,11,3
15.0013,4,2,100,18.04,4,2011,11,4
7.0015,4,3,94,18.86,13,2011,11,5
6.0032,4,2,94,18.86,56,2011,11,6
8.9981,4,3,94,18.86,137,2011,11,7
8.9981,4,3,94,18.86,232,2011,11,8
8.9981,4,3,94,18.86,82,2011,11,9
8.9981,4,3,94,18.86,36,2011,11,10
6.0032,4,3,94,18.86,60,2011,11,11
8.9981,4,3,100,18.86,54,2011,11,12
8.9981,4,3,94,18.86,58,2011,11,13
8.9981,4,2,100,18.86,61,2011,11,14
7.0015,4,3,94,19.68,66,2011,11,15
7.0015,4,3,94,19.68,123,2011,11,16
12.998,4,2,88,19.68,233,2011,11,17
26.0027,4,3,88,18.86,189,2011,11,18
26.0027,4,3,88,18.86,111,2011,11,19
26.0027,4,3,88,18.04,99,2011,11,20
19.0012,4,3,88,18.04,75,2011,11,21
15.0013,4,3,88,17.22,46,2011,11,22
8.9981,4,3,88,17.22,31,2011,11,23
16.9979,4,2,88,17.22,24,2011,11,0
11.0014,4,2,82,17.22,5,2011,11,1
15.0013,4,2,82,17.22,5,2011,11,2
22.0028,4,2,77,17.22,3,2011,11,3
27.9993,4,2,62,16.4,4,2011,11,4
22.0028,4,3,71,13.94,22,2011,11,5
15.0013,4,3,57,14.76,75,2011,11,6
19.0012,4,3,61,13.94,168,2011,11,7
19.9995,4,3,61,13.94,355,2011,11,8
22.0028,4,2,61,13.94,198,2011,11,9
22.0028,4,2,61,13.94,81,2011,11,10
22.0028,4,3,66,13.12,97,2011,11,11
19.9995,4,2,53,13.94,121,2011,11,12
30.0026,4,2,49,13.94,124,2011,11,13
26.0027,4,2,49,13.94,110,2011,11,14
30.0026,4,2,49,13.94,116,2011,11,15
27.9993,4,1,39,13.12,195,2011,11,16
26.0027,4,1,42,13.12,399,2011,11,17
12.998,4,1,39,13.12,307,2011,11,18
15.0013,4,1,45,12.3,217,2011,11,19
19.0012,4,1,42,12.3,169,2011,11,20
16.9979,4,1,42,12.3,116,2011,11,21
16.9979,4,1,52,10.66,84,2011,11,22
15.0013,4,1,52,10.66,58,2011,11,23
11.0014,4,1,48,10.66,30,2011,11,0
22.0028,4,1,44,10.66,10,2011,11,1
15.0013,4,1,44,9.84,10,2011,11,2
19.0012,4,1,41,9.84,2,2011,11,3
11.0014,4,1,44,9.02,5,2011,11,4
8.9981,4,1,44,9.02,22,2011,11,5
6.0032,4,1,44,9.02,71,2011,11,6
11.0014,4,1,44,9.02,216,2011,11,7
12.998,4,1,44,9.02,375,2011,11,8
12.998,4,1,41,10.66,213,2011,11,9
19.0012,4,1,41,10.66,115,2011,11,10
8.9981,4,1,36,12.3,140,2011,11,11
8.9981,4,1,33,13.12,165,2011,11,12
15.0013,4,1,31,13.94,177,2011,11,13
8.9981,4,1,31,13.94,154,2011,11,14
8.9981,4,1,29,13.94,178,2011,11,15
8.9981,4,1,29,13.94,209,2011,11,16
8.9981,4,1,31,13.12,378,2011,11,17
11.0014,4,1,36,12.3,328,2011,11,18
11.0014,4,1,41,11.48,190,2011,11,19
12.998,4,1,48,11.48,137,2011,11,20
11.0014,4,1,48,11.48,111,2011,11,21
7.0015,4,1,52,10.66,97,2011,11,22
8.9981,4,1,60,10.66,59,2011,11,23
12.998,4,1,56,10.66,53,2011,11,0
19.9995,4,1,52,10.66,35,2011,11,1
11.0014,4,1,56,9.84,46,2011,11,2
16.9979,4,1,48,10.66,15,2011,11,3
22.0028,4,1,48,10.66,8,2011,11,4
16.9979,4,1,56,9.84,2,2011,11,5
22.0028,4,1,60,9.84,12,2011,11,6
16.9979,4,1,60,9.84,41,2011,11,7
16.9979,4,1,56,10.66,92,2011,11,8
19.9995,4,1,52,11.48,142,2011,11,9
16.9979,4,1,45,13.12,200,2011,11,10
8.9981,4,1,40,14.76,233,2011,11,11
19.0012,4,1,35,16.4,311,2011,11,12
19.0012,4,1,30,17.22,363,2011,11,13
19.9995,4,1,32,17.22,349,2011,11,14
12.998,4,1,41,17.22,382,2011,11,15
19.9995,4,1,38,17.22,287,2011,11,16
12.998,4,1,40,16.4,232,2011,11,17
8.9981,4,1,46,15.58,208,2011,11,18
8.9981,4,2,71,13.94,182,2011,11,19
7.0015,4,2,57,14.76,163,2011,11,20
12.998,4,2,62,14.76,108,2011,11,21
11.0014,4,2,62,15.58,106,2011,11,22
15.0013,4,1,62,15.58,93,2011,11,23
22.0028,4,1,52,11.48,20,2011,12,0
19.0012,4,1,60,10.66,10,2011,12,1
19.9995,4,1,56,10.66,9,2011,12,2
16.9979,4,1,56,10.66,7,2011,12,3
19.0012,4,1,56,10.66,1,2011,12,4
16.9979,4,1,56,10.66,24,2011,12,5
19.0012,4,1,65,9.84,97,2011,12,6
23.9994,4,1,65,9.84,276,2011,12,7
22.0028,4,1,60,10.66,477,2011,12,8
22.0028,4,1,52,12.3,224,2011,12,9
19.9995,4,1,53,13.12,93,2011,12,10
16.9979,4,1,49,13.94,102,2011,12,11
15.0013,4,1,46,14.76,148,2011,12,12
15.0013,4,1,40,16.4,154,2011,12,13
15.0013,4,1,40,16.4,150,2011,12,14
15.0013,4,1,40,16.4,154,2011,12,15
12.998,4,1,40,16.4,201,2011,12,16
8.9981,4,1,46,14.76,418,2011,12,17
7.0015,4,1,43,14.76,405,2011,12,18
7.0015,4,1,46,13.94,228,2011,12,19
7.0015,4,1,46,13.94,190,2011,12,20
7.0015,4,1,61,12.3,162,2011,12,21
8.9981,4,1,61,12.3,104,2011,12,22
6.0032,4,1,70,10.66,73,2011,12,23
6.0032,4,1,70,10.66,38,2011,12,0
8.9981,4,1,75,9.84,15,2011,12,1
8.9981,4,1,75,9.84,10,2011,12,2
8.9981,4,1,80,9.02,1,2011,12,3
8.9981,4,1,80,9.02,3,2011,12,4
6.0032,4,1,80,9.02,23,2011,12,5
8.9981,4,1,80,9.02,87,2011,12,6
6.0032,4,1,87,9.02,205,2011,12,7
8.9981,4,1,87,9.84,445,2011,12,8
8.9981,4,1,81,11.48,246,2011,12,9
15.0013,4,1,75,12.3,105,2011,12,10
11.0014,4,1,66,13.94,160,2011,12,11
8.9981,4,1,57,14.76,204,2011,12,12
8.9981,4,1,47,16.4,207,2011,12,13
7.0015,4,1,44,17.22,170,2011,12,14
6.0032,4,1,41,17.22,199,2011,12,15
6.0032,4,1,41,17.22,276,2011,12,16
8.9981,4,1,38,17.22,411,2011,12,17
8.9981,4,1,50,16.4,372,2011,12,18
16.9979,4,1,53,13.94,265,2011,12,19
19.0012,4,1,40,15.58,190,2011,12,20
12.998,4,1,49,13.94,111,2011,12,21
12.998,4,1,53,13.12,102,2011,12,22
19.0012,4,1,53,13.12,95,2011,12,23
16.9979,4,1,56,12.3,75,2011,12,0
12.998,4,1,65,10.66,71,2011,12,1
11.0014,4,1,65,10.66,50,2011,12,2
8.9981,4,1,70,9.84,9,2011,12,3
8.9981,4,1,75,9.02,8,2011,12,4
6.0032,4,1,70,9.84,6,2011,12,5
7.0015,4,1,65,9.84,11,2011,12,6
6.0032,4,1,75,9.02,26,2011,12,7
6.0032,4,1,75,9.84,63,2011,12,8
7.0015,4,1,70,10.66,124,2011,12,9
8.9981,4,1,61,13.12,195,2011,12,10
6.0032,4,1,57,13.12,275,2011,12,11
8.9981,4,1,50,14.76,358,2011,12,12
6.0032,4,1,50,14.76,292,2011,12,13
8.9981,4,1,46,14.76,343,2011,12,14
8.9981,4,1,46,15.58,337,2011,12,15
8.9981,4,1,46,15.58,305,2011,12,16
8.9981,4,1,62,14.76,232,2011,12,17
8.9981,4,1,53,13.94,224,2011,12,18
6.0032,4,1,61,12.3,175,2011,12,19
6.0032,4,1,61,12.3,127,2011,12,20
6.0032,4,2,61,12.3,109,2011,12,21
6.0032,4,2,61,13.12,114,2011,12,22
8.9981,4,1,70,12.3,85,2011,12,23
7.0015,4,1,70,12.3,83,2011,12,0
6.0032,4,1,75,12.3,74,2011,12,1
8.9981,4,1,81,10.66,62,2011,12,2
8.9981,4,1,75,11.48,41,2011,12,3
8.9981,4,1,87,10.66,11,2011,12,4
8.9981,4,1,81,10.66,4,2011,12,5
8.9981,4,1,93,9.84,4,2011,12,6
8.9981,4,1,87,10.66,26,2011,12,7
8.9981,4,1,87,10.66,55,2011,12,8
8.9981,4,1,81,12.3,126,2011,12,9
8.9981,4,1,81,13.12,216,2011,12,10
11.0014,4,1,81,13.94,254,2011,12,11
11.0014,4,1,81,14.76,329,2011,12,12
15.0013,4,1,66,16.4,357,2011,12,13
8.9981,4,1,62,17.22,323,2011,12,14
12.998,4,1,62,17.22,296,2011,12,15
15.0013,4,1,58,17.22,330,2011,12,16
8.9981,4,1,76,15.58,245,2011,12,17
8.9981,4,1,71,15.58,171,2011,12,18
8.9981,4,1,76,15.58,173,2011,12,19
8.9981,4,1,76,14.76,124,2011,12,20
7.0015,4,1,81,14.76,72,2011,12,21
7.0015,4,1,87,13.94,64,2011,12,22
7.0015,4,1,87,13.94,45,2011,12,23
6.0032,4,1,87,13.12,24,2011,12,0
8.9981,4,1,87,13.12,12,2011,12,1
8.9981,4,1,87,13.12,8,2011,12,2
8.9981,4,1,87,13.12,2,2011,12,3
7.0015,4,1,87,12.3,7,2011,12,4
7.0015,4,1,87,12.3,25,2011,12,5
6.0032,4,1,93,12.3,90,2011,12,6
8.9981,4,1,90,13.12,283,2011,12,7
8.9981,4,1,93,13.12,404,2011,12,8
6.0032,4,2,87,14.76,190,2011,12,9
6.0032,4,2,87,14.76,87,2011,12,10
6.0032,4,2,87,14.76,123,2011,12,11
7.0015,4,2,76,16.4,154,2011,12,12
6.0032,4,2,71,17.22,171,2011,12,13
8.9981,4,2,67,18.86,133,2011,12,14
6.0032,4,2,72,18.86,148,2011,12,15
6.0032,4,1,63,20.5,248,2011,12,16
8.9981,4,1,77,17.22,446,2011,12,17
8.9981,4,1,77,18.04,399,2011,12,18
8.9981,4,2,77,18.86,308,2011,12,19
7.0015,4,2,82,18.86,205,2011,12,20
6.0032,4,2,88,18.04,176,2011,12,21
8.9981,4,2,88,18.04,106,2011,12,22
8.9981,4,2,88,18.86,62,2011,12,23
19.9995,4,2,77,20.5,28,2011,12,0
19.9995,4,2,88,18.86,16,2011,12,1
12.998,4,2,87,18.86,3,2011,12,2
12.998,4,2,87,18.86,3,2011,12,3
15.0013,4,3,88,18.86,7,2011,12,4
15.0013,4,3,88,18.86,20,2011,12,5
19.0012,4,2,94,18.04,86,2011,12,6
12.998,4,2,94,18.86,234,2011,12,7
12.998,4,2,94,18.86,414,2011,12,8
15.0013,4,2,94,18.86,204,2011,12,9
19.0012,4,3,94,18.86,50,2011,12,10
16.9979,4,3,94,18.86,32,2011,12,11
15.0013,4,3,100,18.86,55,2011,12,12
12.998,4,3,100,18.86,71,2011,12,13
15.0013,4,3,100,19.68,75,2011,12,14
12.998,4,3,100,20.5,45,2011,12,15
16.9979,4,3,100,18.86,88,2011,12,16
15.0013,4,2,100,18.86,262,2011,12,17
19.0012,4,2,100,18.86,304,2011,12,18
19.9995,4,3,100,18.86,233,2011,12,19
19.9995,4,3,100,18.86,110,2011,12,20
12.998,4,2,100,18.04,114,2011,12,21
11.0014,4,3,100,18.86,87,2011,12,22
11.0014,4,3,100,18.86,53,2011,12,23
12.998,4,1,100,18.04,33,2011,12,0
16.9979,4,2,100,18.86,13,2011,12,1
15.0013,4,3,100,18.86,6,2011,12,2
15.0013,4,3,100,18.86,3,2011,12,3
11.0014,4,3,100,18.86,1,2011,12,4
11.0014,4,3,100,18.86,3,2011,12,5
27.9993,4,3,100,19.68,18,2011,12,6
7.0015,4,3,100,18.04,46,2011,12,7
8.9981,4,3,100,18.04,86,2011,12,8
16.9979,4,3,100,18.04,64,2011,12,9
6.0032,4,3,100,18.04,33,2011,12,10
6.0032,4,3,100,18.04,50,2011,12,11
8.9981,4,3,100,18.04,33,2011,12,12
12.998,4,3,100,18.04,33,2011,12,13
12.998,4,3,100,18.04,25,2011,12,14
15.0013,4,3,94,17.22,30,2011,12,15
12.998,4,3,94,17.22,31,2011,12,16
22.0028,4,3,100,16.4,52,2011,12,17
19.9995,4,3,94,16.4,51,2011,12,18
43.0006,4,3,87,13.94,33,2011,12,19
43.0006,4,3,87,13.94,26,2011,12,20
35.0008,4,3,87,12.3,6,2011,12,21
30.0026,4,3,93,9.84,13,2011,12,22
26.0027,4,1,93,9.84,16,2011,12,23
19.9995,4,2,87,10.66,21,2011,12,0
23.9994,4,1,81,10.66,7,2011,12,1
15.0013,4,1,65,11.48,4,2011,12,2
19.9995,4,1,60,10.66,1,2011,12,3
31.0009,4,2,60,9.84,2,2011,12,4
15.0013,4,1,64,9.02,12,2011,12,5
19.0012,4,1,55,9.02,71,2011,12,6
15.0013,4,1,60,9.02,244,2011,12,7
19.0012,4,1,55,9.02,429,2011,12,8
26.0027,4,1,52,9.84,225,2011,12,9
22.0028,4,1,52,10.66,110,2011,12,10
16.9979,4,1,52,11.48,106,2011,12,11
22.0028,4,1,52,11.48,156,2011,12,12
23.9994,4,1,49,12.3,124,2011,12,13
16.9979,4,1,45,13.12,137,2011,12,14
8.9981,4,1,45,13.12,117,2011,12,15
12.998,4,1,45,13.12,208,2011,12,16
7.0015,4,1,49,12.3,331,2011,12,17
15.0013,4,1,52,11.48,318,2011,12,18
7.0015,4,1,56,10.66,232,2011,12,19
7.0015,4,1,60,10.66,175,2011,12,20
6.0032,4,1,61,11.48,139,2011,12,21
8.9981,4,1,65,10.66,92,2011,12,22
7.0015,4,1,70,9.84,61,2011,12,23
8.9981,4,1,65,9.84,34,2011,12,0
8.9981,4,1,65,9.84,14,2011,12,1
8.9981,4,1,70,9.84,12,2011,12,2
8.9981,4,1,80,9.02,6,2011,12,3
8.9981,4,1,80,9.02,2,2011,12,4
8.9981,4,1,80,9.02,20,2011,12,5
6.0032,4,1,80,9.02,63,2011,12,6
6.0032,4,1,75,9.02,199,2011,12,7
8.9981,4,1,81,9.84,385,2011,12,8
6.0032,4,1,81,10.66,264,2011,12,9
11.0014,4,2,70,12.3,126,2011,12,10
16.9979,4,1,70,13.12,136,2011,12,11
19.9995,4,1,57,14.76,173,2011,12,12
12.998,4,1,50,15.58,168,2011,12,13
19.0012,4,1,46,15.58,187,2011,12,14
19.0012,4,1,46,15.58,189,2011,12,15
8.9981,4,1,62,14.76,250,2011,12,16
7.0015,4,1,66,13.94,362,2011,12,17
8.9981,4,1,61,13.94,318,2011,12,18
8.9981,4,1,61,13.94,199,2011,12,19
8.9981,4,1,81,12.3,150,2011,12,20
8.9981,4,1,75,12.3,140,2011,12,21
8.9981,4,1,87,11.48,129,2011,12,22
8.9981,4,1,81,11.48,94,2011,12,23
7.0015,4,2,81,10.66,77,2011,12,0
11.0014,4,2,70,10.66,66,2011,12,1
6.0032,4,2,61,11.48,60,2011,12,2
6.0032,4,2,61,11.48,25,2011,12,3
7.0015,4,2,65,10.66,3,2011,12,4
11.0014,4,1,60,10.66,6,2011,12,5
7.0015,4,1,65,9.84,11,2011,12,6
12.998,4,1,65,9.84,11,2011,12,7
8.9981,4,1,65,10.66,73,2011,12,8
19.0012,4,1,61,11.48,149,2011,12,9
16.9979,4,1,57,13.12,192,2011,12,10
27.9993,4,1,53,13.12,236,2011,12,11
27.9993,4,1,45,13.12,283,2011,12,12
27.9993,4,1,34,13.94,286,2011,12,13
22.0028,4,1,31,13.94,293,2011,12,14
23.9994,4,1,34,13.94,299,2011,12,15
26.0027,4,1,31,13.12,241,2011,12,16
22.0028,4,1,36,11.48,185,2011,12,17
15.0013,4,1,38,10.66,172,2011,12,18
19.0012,4,1,38,10.66,154,2011,12,19
15.0013,4,1,35,9.84,124,2011,12,20
15.0013,4,1,44,9.02,83,2011,12,21
8.9981,4,1,41,9.02,95,2011,12,22
11.0014,4,1,47,8.2,66,2011,12,23
15.0013,4,1,51,8.2,74,2011,12,0
15.0013,4,1,59,6.56,62,2011,12,1
16.9979,4,1,55,7.38,52,2011,12,2
8.9981,4,1,59,6.56,19,2011,12,3
11.0014,4,1,59,6.56,5,2011,12,4
7.0015,4,1,59,7.38,6,2011,12,5
8.9981,4,1,59,6.56,10,2011,12,6
8.9981,4,1,55,7.38,31,2011,12,7
8.9981,4,1,69,6.56,72,2011,12,8
8.9981,4,1,59,8.2,107,2011,12,9
8.9981,4,1,44,9.84,194,2011,12,10
8.9981,4,1,35,10.66,197,2011,12,11
8.9981,4,1,35,10.66,288,2011,12,12
8.9981,4,1,31,12.3,268,2011,12,13
8.9981,4,1,28,12.3,242,2011,12,14
8.9981,4,1,26,12.3,266,2011,12,15
8.9981,4,1,26,12.3,206,2011,12,16
8.9981,4,1,30,11.48,163,2011,12,17
12.998,4,1,48,9.84,163,2011,12,18
12.998,4,1,55,9.02,105,2011,12,19
