windspeed,season,workingday,holiday,atemp,weather,humidity,temp,year,month,day,hour,min,sec,log_count
7.0015,4,0,0,18.18,1,81,14.76,2011,11,6,20,0,0,4.7535901911063645
6.0032,4,0,0,18.18,1,81,14.76,2011,11,6,21,0,0,4.477336814478207
0.0,4,0,0,18.94,1,87,14.76,2011,11,6,22,0,0,3.8066624897703196
6.0032,4,0,0,17.425,1,87,13.94,2011,11,6,23,0,0,3.912023005428146
0.0,4,1,0,18.18,1,87,13.94,2011,11,7,0,0,0,2.70805020110221
0.0,4,1,0,18.18,1,87,13.94,2011,11,7,1,0,0,2.0794415416798357
0.0,4,1,0,17.425,1,93,13.12,2011,11,7,2,0,0,0.6931471805599453
0.0,4,1,0,17.425,1,93,13.12,2011,11,7,3,0,0,1.0986122886681098
0.0,4,1,0,17.425,1,93,13.12,2011,11,7,4,0,0,1.791759469228055
0.0,4,1,0,16.665,1,93,12.3,2011,11,7,5,0,0,3.258096538021482
0.0,4,1,0,15.91,2,93,11.48,2011,11,7,6,0,0,4.59511985013459
0.0,4,1,0,15.91,2,93,11.48,2011,11,7,7,0,0,5.739792912179234
6.0032,4,1,0,15.91,2,100,12.3,2011,11,7,8,0,0,6.016157159698354
8.9981,4,1,0,16.665,2,100,13.94,2011,11,7,9,0,0,5.159055299214529
8.9981,4,1,0,17.425,1,93,14.76,2011,11,7,10,0,0,4.812184355372417
7.0015,4,1,0,21.21,1,77,17.22,2011,11,7,11,0,0,4.852030263919617
0.0,4,1,0,22.725,1,67,18.86,2011,11,7,12,0,0,5.187385805840755
6.0032,4,1,0,25.76,1,49,22.14,2011,11,7,13,0,0,5.241747015059643
11.0014,4,1,0,26.515,1,37,22.96,2011,11,7,14,0,0,4.976733742420574
7.0015,4,1,0,26.515,1,37,22.96,2011,11,7,15,0,0,5.135798437050262
0.0,4,1,0,25.0,1,45,21.32,2011,11,7,16,0,0,5.68697535633982
11.0014,4,1,0,24.24,1,45,20.5,2011,11,7,17,0,0,6.269096283706261
7.0015,4,1,0,22.725,1,59,18.86,2011,11,7,18,0,0,6.052089168924417
0.0,4,1,0,22.725,1,59,18.86,2011,11,7,19,0,0,5.703782474656201
0.0,4,1,0,20.455,1,71,16.4,2011,11,7,20,0,0,5.318119993844216
7.0015,4,1,0,19.695,1,82,15.58,2011,11,7,21,0,0,4.9344739331306915
6.0032,4,1,0,18.18,1,81,14.76,2011,11,7,22,0,0,4.68213122712422
6.0032,4,1,0,18.18,1,87,14.76,2011,11,7,23,0,0,3.871201010907891
6.0032,4,1,0,17.425,1,87,13.94,2011,11,8,0,0,0,2.8903717578961645
7.0015,4,1,0,16.665,1,93,13.12,2011,11,8,1,0,0,2.3978952727983707
0.0,4,1,0,17.425,1,87,13.12,2011,11,8,2,0,0,0.0
0.0,4,1,0,17.425,1,87,13.12,2011,11,8,3,0,0,1.0986122886681098
0.0,4,1,0,16.665,1,87,12.3,2011,11,8,4,0,0,1.3862943611198906
6.0032,4,1,0,15.91,1,87,12.3,2011,11,8,5,0,0,2.8903717578961645
0.0,4,1,0,16.665,1,87,12.3,2011,11,8,6,0,0,4.59511985013459
7.0015,4,1,0,15.91,1,87,12.3,2011,11,8,7,0,0,5.777652323222656
7.0015,4,1,0,16.665,1,93,13.12,2011,11,8,8,0,0,6.144185634125646
0.0,4,1,0,18.94,1,87,14.76,2011,11,8,9,0,0,5.25227342804663
6.0032,4,1,0,21.21,1,71,17.22,2011,11,8,10,0,0,4.859812404361672
8.9981,4,1,0,22.725,1,63,18.86,2011,11,8,11,0,0,4.990432586778736
8.9981,4,1,0,25.0,1,52,21.32,2011,11,8,12,0,0,5.313205979041787
11.0014,4,1,0,25.76,1,49,22.14,2011,11,8,13,0,0,5.278114659230517
7.0015,4,1,0,26.515,1,46,22.96,2011,11,8,14,0,0,5.081404364984463
7.0015,4,1,0,27.275,1,46,23.78,2011,11,8,15,0,0,5.236441962829949
8.9981,4,1,0,26.515,1,46,22.96,2011,11,8,16,0,0,5.666426688112432
11.0014,4,1,0,25.0,1,43,21.32,2011,11,8,17,0,0,6.212606095751519
8.9981,4,1,0,23.485,1,55,19.68,2011,11,8,18,0,0,6.135564891081739
0.0,4,1,0,22.725,1,59,18.86,2011,11,8,19,0,0,5.627621113690637
0.0,4,1,0,20.455,1,76,16.4,2011,11,8,20,0,0,5.198497031265826
0.0,4,1,0,20.455,1,76,16.4,2011,11,8,21,0,0,5.204006687076795
0.0,4,1,0,18.94,1,87,14.76,2011,11,8,22,0,0,4.68213122712422
0.0,4,1,0,18.94,1,81,14.76,2011,11,8,23,0,0,3.871201010907891
0.0,4,1,0,18.94,1,87,14.76,2011,11,9,0,0,0,2.5649493574615367
0.0,4,1,0,18.18,1,87,13.94,2011,11,9,1,0,0,2.302585092994046
0.0,4,1,0,17.425,1,93,13.12,2011,11,9,2,0,0,1.6094379124341003
0.0,4,1,0,17.425,1,93,13.12,2011,11,9,3,0,0,1.3862943611198906
0.0,4,1,0,17.425,1,87,13.12,2011,11,9,4,0,0,1.3862943611198906
0.0,4,1,0,16.665,1,87,12.3,2011,11,9,5,0,0,3.332204510175204
0.0,4,1,0,16.665,1,87,12.3,2011,11,9,6,0,0,4.584967478670572
0.0,4,1,0,16.665,1,87,12.3,2011,11,9,7,0,0,5.703782474656201
0.0,4,1,0,17.425,1,93,13.12,2011,11,9,8,0,0,6.1224928095143865
0.0,4,1,0,18.18,1,93,13.94,2011,11,9,9,0,0,5.389071729816501
7.0015,4,1,0,20.455,1,76,16.4,2011,11,9,10,0,0,4.653960350157523
11.0014,4,1,0,22.725,1,67,18.86,2011,11,9,11,0,0,5.0238805208462765
11.0014,4,1,0,24.24,1,51,20.5,2011,11,9,12,0,0,5.19295685089021
11.0014,4,1,0,24.24,1,51,20.5,2011,11,9,13,0,0,5.117993812416755
11.0014,4,1,0,25.0,1,48,21.32,2011,11,9,14,0,0,5.187385805840755
15.0013,4,1,0,25.0,1,45,21.32,2011,11,9,15,0,0,5.017279836814924
12.998,4,1,0,25.0,1,48,21.32,2011,11,9,16,0,0,5.638354669333745
7.0015,4,1,0,22.725,1,63,18.86,2011,11,9,17,0,0,6.184148890937483
7.0015,4,1,0,21.97,1,67,18.04,2011,11,9,18,0,0,6.0112671744041615
7.0015,4,1,0,21.97,1,72,18.04,2011,11,9,19,0,0,5.717027701406222
0.0,4,1,0,21.97,1,77,18.04,2011,11,9,20,0,0,5.389071729816501
0.0,4,1,0,20.455,1,87,16.4,2011,11,9,21,0,0,5.081404364984463
0.0,4,1,0,20.455,1,87,16.4,2011,11,9,22,0,0,4.736198448394496
0.0,4,1,0,19.695,1,87,15.58,2011,11,9,23,0,0,4.189654742026425
0.0,4,1,0,20.455,1,87,16.4,2011,11,10,0,0,0,3.1780538303479458
0.0,4,1,0,20.455,2,87,16.4,2011,11,10,1,0,0,2.3978952727983707
0.0,4,1,0,19.695,2,94,15.58,2011,11,10,2,0,0,1.6094379124341003
6.0032,4,1,0,19.695,1,94,15.58,2011,11,10,3,0,0,2.3978952727983707
6.0032,4,1,0,19.695,1,94,15.58,2011,11,10,4,0,0,1.0986122886681098
8.9981,4,1,0,17.425,2,100,14.76,2011,11,10,5,0,0,3.1354942159291497
8.9981,4,1,0,17.425,2,100,14.76,2011,11,10,6,0,0,4.736198448394496
11.0014,4,1,0,19.695,2,94,15.58,2011,11,10,7,0,0,5.605802066295998
6.0032,4,1,0,20.455,2,94,16.4,2011,11,10,8,0,0,6.077642243349034
7.0015,4,1,0,21.21,2,94,17.22,2011,11,10,9,0,0,5.351858133476067
15.0013,4,1,0,21.97,2,88,18.04,2011,11,10,10,0,0,4.762173934797756
26.0027,4,1,0,22.725,2,67,18.86,2011,11,10,11,0,0,4.68213122712422
23.9994,4,1,0,21.21,2,67,17.22,2011,11,10,12,0,0,5.117993812416755
23.9994,4,1,0,16.665,3,81,14.76,2011,11,10,13,0,0,4.564348191467836
19.0012,4,1,0,16.665,3,87,14.76,2011,11,10,14,0,0,4.1588830833596715
19.9995,4,1,0,16.665,3,81,14.76,2011,11,10,15,0,0,4.127134385045092
15.0013,4,1,0,17.425,3,81,14.76,2011,11,10,16,0,0,4.290459441148391
15.0013,4,1,0,17.425,3,81,14.76,2011,11,10,17,0,0,5.176149732573829
11.0014,4,1,0,17.425,2,81,14.76,2011,11,10,18,0,0,5.60947179518496
15.0013,4,1,0,17.425,2,71,14.76,2011,11,10,19,0,0,5.351858133476067
19.0012,4,1,0,16.665,2,62,14.76,2011,11,10,20,0,0,5.123963979403259
16.9979,4,1,0,16.665,1,57,14.76,2011,11,10,21,0,0,4.912654885736052
19.0012,4,1,0,16.665,1,53,14.76,2011,11,10,22,0,0,4.48863636973214
11.0014,4,1,0,16.665,2,57,13.94,2011,11,10,23,0,0,4.406719247264253
16.9979,4,0,1,15.91,1,53,13.94,2011,11,11,0,0,0,4.189654742026425
22.0028,4,0,1,15.15,1,57,13.12,2011,11,11,1,0,0,2.9444389791664403
19.0012,4,0,1,14.395,1,57,13.12,2011,11,11,2,0,0,2.3978952727983707
12.998,4,0,1,14.395,1,61,12.3,2011,11,11,3,0,0,1.791759469228055
12.998,4,0,1,14.395,1,61,12.3,2011,11,11,4,0,0,2.0794415416798357
16.9979,4,0,1,14.395,1,49,12.3,2011,11,11,5,0,0,2.5649493574615367
22.0028,4,0,1,12.88,1,45,11.48,2011,11,11,6,0,0,3.828641396489095
16.9979,4,0,1,13.635,1,45,11.48,2011,11,11,7,0,0,4.795790545596741
23.9994,4,0,1,13.635,1,42,12.3,2011,11,11,8,0,0,5.552959584921617
30.0026,4,0,1,14.395,1,45,13.12,2011,11,11,9,0,0,5.303304908059076
36.9974,4,0,1,13.635,1,42,13.12,2011,11,11,10,0,0,5.298317366548036
32.9975,4,0,1,14.395,1,42,13.94,2011,11,11,11,0,0,5.135798437050262
31.0009,4,0,1,14.395,1,42,13.94,2011,11,11,12,0,0,5.476463551931511
36.9974,4,0,1,19.695,1,37,15.58,2011,11,11,13,0,0,5.4638318050256105
31.0009,4,0,1,19.695,1,37,15.58,2011,11,11,14,0,0,5.5093883366279774
27.9993,4,0,1,16.665,1,37,14.76,2011,11,11,15,0,0,5.375278407684165
22.0028,4,0,1,16.665,1,34,14.76,2011,11,11,16,0,0,5.472270673671475
22.0028,4,0,1,15.15,1,39,13.94,2011,11,11,17,0,0,5.736572297479192
16.9979,4,0,1,15.91,1,39,13.94,2011,11,11,18,0,0,5.337538079701318
11.0014,4,0,1,15.91,1,39,13.12,2011,11,11,19,0,0,5.293304824724492
12.998,4,0,1,15.91,1,39,13.12,2011,11,11,20,0,0,4.6913478822291435
11.0014,4,0,1,15.15,1,45,12.3,2011,11,11,21,0,0,4.418840607796598
12.998,4,0,1,15.91,1,39,13.12,2011,11,11,22,0,0,4.51085950651685
6.0032,4,0,1,15.91,1,45,12.3,2011,11,11,23,0,0,4.290459441148391
8.9981,4,0,0,12.12,1,60,9.84,2011,11,12,0,0,0,4.1588830833596715
8.9981,4,0,0,12.12,1,60,9.84,2011,11,12,1,0,0,3.9889840465642745
6.0032,4,0,0,12.88,1,65,9.84,2011,11,12,2,0,0,3.828641396489095
8.9981,4,0,0,12.12,1,70,9.84,2011,11,12,3,0,0,2.833213344056216
8.9981,4,0,0,10.605,1,80,8.2,2011,11,12,4,0,0,1.9459101490553132
6.0032,4,0,0,12.88,1,75,9.02,2011,11,12,5,0,0,1.3862943611198906
11.0014,4,0,0,11.365,1,75,9.02,2011,11,12,6,0,0,1.9459101490553132
12.998,4,0,0,11.365,1,75,9.02,2011,11,12,7,0,0,3.295836866004329
12.998,4,0,0,12.88,1,70,10.66,2011,11,12,8,0,0,4.61512051684126
11.0014,4,0,0,15.15,1,61,12.3,2011,11,12,9,0,0,5.075173815233827
19.0012,4,0,0,15.91,1,61,13.94,2011,11,12,10,0,0,5.44673737166631
19.0012,4,0,0,19.695,1,54,15.58,2011,11,12,11,0,0,5.752572638825633
19.0012,4,0,0,21.97,1,44,18.04,2011,11,12,12,0,0,5.902633333401366
19.0012,4,0,0,23.485,1,36,19.68,2011,11,12,13,0,0,5.8664680569332965
19.9995,4,0,0,24.24,1,36,20.5,2011,11,12,14,0,0,6.075346031088684
19.0012,4,0,0,25.0,1,29,21.32,2011,11,12,15,0,0,5.955837369464831
16.9979,4,0,0,25.0,1,32,21.32,2011,11,12,16,0,0,5.8888779583328805
16.9979,4,0,0,24.24,1,34,20.5,2011,11,12,17,0,0,5.652489180268651
12.998,4,0,0,21.21,1,58,17.22,2011,11,12,18,0,0,5.313205979041787
16.9979,4,0,0,21.21,1,50,17.22,2011,11,12,19,0,0,5.14166355650266
19.0012,4,0,0,21.21,1,50,17.22,2011,11,12,20,0,0,4.882801922586371
19.0012,4,0,0,21.21,1,47,17.22,2011,11,12,21,0,0,4.804021044733257
16.9979,4,0,0,21.21,1,47,17.22,2011,11,12,22,0,0,4.770684624465665
11.0014,4,0,0,20.455,1,58,16.4,2011,11,12,23,0,0,4.61512051684126
12.998,4,0,0,20.455,2,58,16.4,2011,11,13,0,0,0,4.290459441148391
12.998,4,0,0,17.425,2,66,14.76,2011,11,13,1,0,0,4.2626798770413155
7.0015,4,0,0,18.18,1,57,14.76,2011,11,13,2,0,0,4.04305126783455
8.9981,4,0,0,17.425,2,62,14.76,2011,11,13,3,0,0,3.332204510175204
8.9981,4,0,0,17.425,2,62,14.76,2011,11,13,4,0,0,1.791759469228055
11.0014,4,0,0,16.665,1,61,13.94,2011,11,13,5,0,0,1.6094379124341003
8.9981,4,0,0,16.665,1,66,13.94,2011,11,13,6,0,0,3.1354942159291497
15.0013,4,0,0,15.91,1,66,13.94,2011,11,13,7,0,0,3.7612001156935624
6.0032,4,0,0,17.425,1,66,13.94,2011,11,13,8,0,0,4.3694478524670215
19.0012,4,0,0,20.455,1,54,16.4,2011,11,13,9,0,0,4.90527477843843
22.0028,4,0,0,21.97,1,44,18.04,2011,11,13,10,0,0,5.484796933490655
27.9993,4,0,0,22.725,1,40,18.86,2011,11,13,11,0,0,5.68697535633982
27.9993,4,0,0,25.0,2,29,21.32,2011,11,13,12,0,0,5.869296913133774
27.9993,4,0,0,25.0,2,29,21.32,2011,11,13,13,0,0,5.82600010738045
32.9975,4,0,0,25.76,2,28,22.14,2011,11,13,14,0,0,5.916202062607435
22.0028,4,0,0,24.24,2,42,20.5,2011,11,13,15,0,0,5.736572297479192
26.0027,4,0,0,25.76,2,28,22.14,2011,11,13,16,0,0,5.765191102784844
22.0028,4,0,0,25.0,1,27,21.32,2011,11,13,17,0,0,5.442417710521793
22.0028,4,0,0,25.0,1,27,21.32,2011,11,13,18,0,0,5.247024072160486
23.9994,4,0,0,24.24,1,29,20.5,2011,11,13,19,0,0,5.056245805348308
23.9994,4,0,0,24.24,1,31,20.5,2011,11,13,20,0,0,4.9344739331306915
16.9979,4,0,0,23.485,1,36,19.68,2011,11,13,21,0,0,4.553876891600541
26.0027,4,0,0,23.485,1,41,19.68,2011,11,13,22,0,0,4.48863636973214
19.9995,4,0,0,22.725,1,51,18.86,2011,11,13,23,0,0,4.204692619390966
19.0012,4,1,0,22.725,1,59,18.86,2011,11,14,0,0,0,3.4011973816621555
19.9995,4,1,0,22.725,1,63,18.86,2011,11,14,1,0,0,2.3978952727983707
23.9994,4,1,0,22.725,1,63,18.86,2011,11,14,2,0,0,2.833213344056216
19.0012,4,1,0,21.97,1,67,18.04,2011,11,14,3,0,0,1.9459101490553132
15.0013,4,1,0,21.97,1,67,18.04,2011,11,14,4,0,0,1.6094379124341003
16.9979,4,1,0,21.97,2,67,18.04,2011,11,14,5,0,0,2.9444389791664403
15.0013,4,1,0,21.97,2,72,18.04,2011,11,14,6,0,0,4.736198448394496
16.9979,4,1,0,21.97,1,72,18.04,2011,11,14,7,0,0,5.7745515455444085
12.998,4,1,0,22.725,2,67,18.86,2011,11,14,8,0,0,6.113682179832232
22.0028,4,1,0,23.485,2,67,19.68,2011,11,14,9,0,0,5.4510384535657
19.0012,4,1,0,24.24,2,63,20.5,2011,11,14,10,0,0,4.709530201312334
19.0012,4,1,0,25.76,2,60,22.14,2011,11,14,11,0,0,4.852030263919617
19.9995,4,1,0,26.515,1,56,22.96,2011,11,14,12,0,0,5.308267697401205
26.0027,4,1,0,31.06,1,49,24.6,2011,11,14,13,0,0,5.313205979041787
30.0026,4,1,0,31.06,1,46,25.42,2011,11,14,14,0,0,5.220355825078324
22.0028,4,1,0,31.06,1,44,26.24,2011,11,14,15,0,0,5.272999558563747
27.9993,4,1,0,31.06,1,46,25.42,2011,11,14,16,0,0,5.752572638825633
16.9979,4,1,0,31.06,1,46,25.42,2011,11,14,17,0,0,6.251903883165888
19.0012,4,1,0,26.515,1,56,22.96,2011,11,14,18,0,0,6.192362489474872
19.9995,4,1,0,31.06,1,53,24.6,2011,11,14,19,0,0,5.71042701737487
23.9994,4,1,0,31.06,1,53,24.6,2011,11,14,20,0,0,5.480638923341991
23.9994,4,1,0,31.06,1,53,24.6,2011,11,14,21,0,0,5.3612921657094255
23.9994,4,1,0,27.275,1,56,23.78,2011,11,14,22,0,0,4.727387818712341
19.9995,4,1,0,26.515,1,64,22.96,2011,11,14,23,0,0,4.110873864173311
23.9994,4,1,0,26.515,1,64,22.96,2011,11,15,0,0,0,3.091042453358316
19.9995,4,1,0,26.515,1,60,22.96,2011,11,15,1,0,0,2.302585092994046
16.9979,4,1,0,26.515,1,64,22.96,2011,11,15,2,0,0,2.70805020110221
22.0028,4,1,0,25.76,2,68,22.14,2011,11,15,3,0,0,1.3862943611198906
19.9995,4,1,0,26.515,1,64,22.96,2011,11,15,4,0,0,1.9459101490553132
19.0012,4,1,0,25.76,1,68,22.14,2011,11,15,5,0,0,3.332204510175204
6.0032,4,1,0,26.515,2,64,22.96,2011,11,15,6,0,0,4.68213122712422
11.0014,4,1,0,25.76,2,68,22.14,2011,11,15,7,0,0,5.765191102784844
7.0015,4,1,0,25.76,2,68,22.14,2011,11,15,8,0,0,6.173786103901937
6.0032,4,1,0,26.515,2,64,22.96,2011,11,15,9,0,0,5.298317366548036
19.0012,4,1,0,26.515,2,64,22.96,2011,11,15,10,0,0,4.927253685157205
12.998,4,1,0,26.515,2,64,22.96,2011,11,15,11,0,0,4.897839799950911
0.0,4,1,0,25.76,2,68,22.14,2011,11,15,12,0,0,5.170483995038151
15.0013,4,1,0,25.76,3,60,22.14,2011,11,15,13,0,0,5.030437921392435
19.0012,4,1,0,25.76,2,60,22.14,2011,11,15,14,0,0,4.990432586778736
8.9981,4,1,0,25.76,2,60,22.14,2011,11,15,15,0,0,5.25227342804663
8.9981,4,1,0,25.0,2,68,21.32,2011,11,15,16,0,0,5.602118820879701
12.998,4,1,0,24.24,2,72,20.5,2011,11,15,17,0,0,6.111467339502679
19.0012,4,1,0,24.24,2,72,20.5,2011,11,15,18,0,0,6.089044875446846
23.9994,4,1,0,24.24,2,72,20.5,2011,11,15,19,0,0,5.655991810819852
8.9981,4,1,0,23.485,2,82,19.68,2011,11,15,20,0,0,5.472270673671475
6.0032,4,1,0,24.24,2,77,20.5,2011,11,15,21,0,0,5.123963979403259
7.0015,4,1,0,22.725,2,88,18.86,2011,11,15,22,0,0,4.852030263919617
7.0015,4,1,0,22.725,2,94,18.86,2011,11,15,23,0,0,4.382026634673881
0.0,4,1,0,22.725,2,94,18.86,2011,11,16,0,0,0,3.4339872044851463
6.0032,4,1,0,22.725,3,94,18.86,2011,11,16,1,0,0,1.6094379124341003
7.0015,4,1,0,22.725,2,94,18.86,2011,11,16,2,0,0,2.302585092994046
7.0015,4,1,0,22.725,2,94,18.86,2011,11,16,3,0,0,1.6094379124341003
15.0013,4,1,0,21.97,2,100,18.04,2011,11,16,4,0,0,1.3862943611198906
7.0015,4,1,0,22.725,3,94,18.86,2011,11,16,5,0,0,2.5649493574615367
6.0032,4,1,0,22.725,2,94,18.86,2011,11,16,6,0,0,4.02535169073515
0.0,4,1,0,22.725,3,94,18.86,2011,11,16,7,0,0,4.919980925828125
0.0,4,1,0,22.725,3,94,18.86,2011,11,16,8,0,0,5.44673737166631
0.0,4,1,0,22.725,3,94,18.86,2011,11,16,9,0,0,4.406719247264253
0.0,4,1,0,22.725,3,94,18.86,2011,11,16,10,0,0,3.58351893845611
6.0032,4,1,0,22.725,3,94,18.86,2011,11,16,11,0,0,4.0943445622221
0.0,4,1,0,22.725,3,100,18.86,2011,11,16,12,0,0,3.9889840465642745
8.9981,4,1,0,22.725,3,94,18.86,2011,11,16,13,0,0,4.060443010546419
8.9981,4,1,0,22.725,2,100,18.86,2011,11,16,14,0,0,4.110873864173311
7.0015,4,1,0,23.485,3,94,19.68,2011,11,16,15,0,0,4.189654742026425
7.0015,4,1,0,23.485,3,94,19.68,2011,11,16,16,0,0,4.812184355372417
12.998,4,1,0,23.485,2,88,19.68,2011,11,16,17,0,0,5.4510384535657
26.0027,4,1,0,22.725,3,88,18.86,2011,11,16,18,0,0,5.241747015059643
26.0027,4,1,0,22.725,3,88,18.86,2011,11,16,19,0,0,4.709530201312334
26.0027,4,1,0,21.97,3,88,18.04,2011,11,16,20,0,0,4.59511985013459
19.0012,4,1,0,21.97,3,88,18.04,2011,11,16,21,0,0,4.31748811353631
15.0013,4,1,0,21.21,3,88,17.22,2011,11,16,22,0,0,3.828641396489095
8.9981,4,1,0,21.21,3,88,17.22,2011,11,16,23,0,0,3.4339872044851463
16.9979,4,1,0,21.21,2,88,17.22,2011,11,17,0,0,0,3.1780538303479458
11.0014,4,1,0,21.21,2,82,17.22,2011,11,17,1,0,0,1.6094379124341003
15.0013,4,1,0,21.21,2,82,17.22,2011,11,17,2,0,0,1.6094379124341003
22.0028,4,1,0,21.21,2,77,17.22,2011,11,17,3,0,0,1.0986122886681098
27.9993,4,1,0,20.455,2,62,16.4,2011,11,17,4,0,0,1.3862943611198906
22.0028,4,1,0,15.15,3,71,13.94,2011,11,17,5,0,0,3.091042453358316
15.0013,4,1,0,17.425,3,57,14.76,2011,11,17,6,0,0,4.31748811353631
19.0012,4,1,0,15.91,3,61,13.94,2011,11,17,7,0,0,5.123963979403259
19.9995,4,1,0,15.15,3,61,13.94,2011,11,17,8,0,0,5.872117789475416
22.0028,4,1,0,15.15,2,61,13.94,2011,11,17,9,0,0,5.288267030694535
22.0028,4,1,0,15.15,2,61,13.94,2011,11,17,10,0,0,4.394449154672439
22.0028,4,1,0,15.15,3,66,13.12,2011,11,17,11,0,0,4.574710978503383
19.9995,4,1,0,15.15,2,53,13.94,2011,11,17,12,0,0,4.795790545596741
30.0026,4,1,0,15.15,2,49,13.94,2011,11,17,13,0,0,4.820281565605037
26.0027,4,1,0,15.15,2,49,13.94,2011,11,17,14,0,0,4.700480365792417
30.0026,4,1,0,15.15,2,49,13.94,2011,11,17,15,0,0,4.7535901911063645
27.9993,4,1,0,14.395,1,39,13.12,2011,11,17,16,0,0,5.272999558563747
26.0027,4,1,0,14.395,1,42,13.12,2011,11,17,17,0,0,5.988961416889864
12.998,4,1,0,15.91,1,39,13.12,2011,11,17,18,0,0,5.726847747587197
15.0013,4,1,0,14.395,1,45,12.3,2011,11,17,19,0,0,5.37989735354046
19.0012,4,1,0,14.395,1,42,12.3,2011,11,17,20,0,0,5.1298987149230735
16.9979,4,1,0,14.395,1,42,12.3,2011,11,17,21,0,0,4.7535901911063645
16.9979,4,1,0,12.12,1,52,10.66,2011,11,17,22,0,0,4.430816798843313
15.0013,4,1,0,12.88,1,52,10.66,2011,11,17,23,0,0,4.060443010546419
11.0014,4,1,0,12.88,1,48,10.66,2011,11,18,0,0,0,3.4011973816621555
22.0028,4,1,0,11.365,1,44,10.66,2011,11,18,1,0,0,2.302585092994046
15.0013,4,1,0,11.365,1,44,9.84,2011,11,18,2,0,0,2.302585092994046
19.0012,4,1,0,10.605,1,41,9.84,2011,11,18,3,0,0,0.6931471805599453
11.0014,4,1,0,11.365,1,44,9.02,2011,11,18,4,0,0,1.6094379124341003
8.9981,4,1,0,11.365,1,44,9.02,2011,11,18,5,0,0,3.091042453358316
6.0032,4,1,0,12.88,1,44,9.02,2011,11,18,6,0,0,4.2626798770413155
11.0014,4,1,0,11.365,1,44,9.02,2011,11,18,7,0,0,5.375278407684165
12.998,4,1,0,11.365,1,44,9.02,2011,11,18,8,0,0,5.926926025970411
12.998,4,1,0,12.88,1,41,10.66,2011,11,18,9,0,0,5.3612921657094255
19.0012,4,1,0,12.12,1,41,10.66,2011,11,18,10,0,0,4.74493212836325
8.9981,4,1,0,15.15,1,36,12.3,2011,11,18,11,0,0,4.941642422609304
0.0,4,1,0,16.665,1,33,13.12,2011,11,18,12,0,0,5.10594547390058
15.0013,4,1,0,15.91,1,31,13.94,2011,11,18,13,0,0,5.176149732573829
8.9981,4,1,0,16.665,1,31,13.94,2011,11,18,14,0,0,5.0369526024136295
8.9981,4,1,0,16.665,1,29,13.94,2011,11,18,15,0,0,5.181783550292085
8.9981,4,1,0,16.665,1,29,13.94,2011,11,18,16,0,0,5.342334251964811
8.9981,4,1,0,16.665,1,31,13.12,2011,11,18,17,0,0,5.934894195619588
11.0014,4,1,0,15.15,1,36,12.3,2011,11,18,18,0,0,5.793013608384144
11.0014,4,1,0,13.635,1,41,11.48,2011,11,18,19,0,0,5.247024072160486
12.998,4,1,0,13.635,1,48,11.48,2011,11,18,20,0,0,4.919980925828125
11.0014,4,1,0,13.635,1,48,11.48,2011,11,18,21,0,0,4.709530201312334
7.0015,4,1,0,13.635,1,52,10.66,2011,11,18,22,0,0,4.574710978503383
8.9981,4,1,0,13.635,1,60,10.66,2011,11,18,23,0,0,4.07753744390572
12.998,4,0,0,12.88,1,56,10.66,2011,11,19,0,0,0,3.970291913552122
19.9995,4,0,0,11.365,1,52,10.66,2011,11,19,1,0,0,3.5553480614894135
11.0014,4,0,0,12.12,1,56,9.84,2011,11,19,2,0,0,3.828641396489095
16.9979,4,0,0,12.12,1,48,10.66,2011,11,19,3,0,0,2.70805020110221
22.0028,4,0,0,11.365,1,48,10.66,2011,11,19,4,0,0,2.0794415416798357
16.9979,4,0,0,11.365,1,56,9.84,2011,11,19,5,0,0,0.6931471805599453
22.0028,4,0,0,10.605,1,60,9.84,2011,11,19,6,0,0,2.4849066497880004
16.9979,4,0,0,11.365,1,60,9.84,2011,11,19,7,0,0,3.713572066704308
16.9979,4,0,0,12.12,1,56,10.66,2011,11,19,8,0,0,4.5217885770490405
19.9995,4,0,0,12.88,1,52,11.48,2011,11,19,9,0,0,4.955827057601261
16.9979,4,0,0,15.15,1,45,13.12,2011,11,19,10,0,0,5.298317366548036
0.0,4,0,0,18.94,1,40,14.76,2011,11,19,11,0,0,5.4510384535657
19.0012,4,0,0,20.455,1,35,16.4,2011,11,19,12,0,0,5.739792912179234
19.0012,4,0,0,21.21,1,30,17.22,2011,11,19,13,0,0,5.8944028342648505
19.9995,4,0,0,21.21,1,32,17.22,2011,11,19,14,0,0,5.855071922202427
12.998,4,0,0,21.21,1,41,17.22,2011,11,19,15,0,0,5.945420608606575
19.9995,4,0,0,21.21,1,38,17.22,2011,11,19,16,0,0,5.659482215759621
12.998,4,0,0,20.455,1,40,16.4,2011,11,19,17,0,0,5.44673737166631
8.9981,4,0,0,19.695,1,46,15.58,2011,11,19,18,0,0,5.337538079701318
8.9981,4,0,0,16.665,2,71,13.94,2011,11,19,19,0,0,5.204006687076795
7.0015,4,0,0,18.18,2,57,14.76,2011,11,19,20,0,0,5.093750200806762
12.998,4,0,0,17.425,2,62,14.76,2011,11,19,21,0,0,4.68213122712422
11.0014,4,0,0,19.695,2,62,15.58,2011,11,19,22,0,0,4.663439094112067
15.0013,4,0,0,19.695,1,62,15.58,2011,11,19,23,0,0,4.532599493153256
